x z velocity
16.68 2034.50 1493.71
14.70 2034.56 1503.06
13.43 2031.66 2385.94
17.65 2031.33 2459.99
15.56 2031.45 2455.61
19.67 2031.76 2351.87
15.59 2027.61 2276.11
16.64 2030.75 2450.39
18.88 2030.79 2437.99
21.25 2029.23 2288.54
12.28 2033.67 2236.87
12.31 2031.39 2348.66
10.06 2031.07 2236.55
15.50 2028.78 2333.85
8.07 2030.20 2276.10
10.48 2032.52 2112.19
8.31 2028.88 2322.43
10.56 2029.02 2323.50
6.00 2028.16 2311.23
11.56 2028.55 2322.09
4.06 2027.76 2303.88
5.10 2027.30 2305.68
3.20 2027.10 2300.41
3.34 2026.06 2292.58
10.63 2026.57 2287.70
14.37 2022.44 2245.29
1.19 2029.17 2291.18
0.43 2027.21 2296.88
9.38 2024.37 2273.73
3.30 2030.21 2299.73
2.48 2025.45 2291.64
1.29 2025.73 2291.68
3.95 2028.69 2305.82
4.59 2029.31 2315.49
21.35 2032.85 2221.71
6.79 2025.45 2289.20
23.05 2030.91 2136.49
20.70 2031.77 2315.20
21.40 2031.01 2235.14
39.16 2032.66 1709.03
40.18 2031.78 1625.96
39.46 2028.71 1807.25
47.49 2031.63 1394.04
33.03 2026.79 2037.96
34.94 2027.01 1982.71
32.26 2022.17 2017.23
33.96 2028.62 2151.31
31.93 2027.37 2073.77
36.38 2022.96 1960.15
33.20 2025.39 2005.67
29.60 2027.30 2144.73
32.92 2022.85 2004.77
34.74 2024.18 1964.40
44.66 2027.13 1775.22
27.23 2026.81 2178.85
27.98 2024.22 2092.39
23.44 2025.33 2166.12
30.08 2023.08 2054.54
32.23 2024.52 2029.68
31.01 2025.16 2044.86
26.59 2028.07 2224.18
24.98 2024.06 2122.38
25.07 2028.03 2230.48
24.58 2026.93 2234.70
26.86 2024.60 2100.65
30.02 2024.40 2061.48
32.92 2031.28 1871.02
33.27 2030.43 2110.39
32.99 2029.41 2213.52
35.66 2028.63 2059.32
43.94 2031.49 1465.45
46.74 2030.47 1459.19
13.32 2028.91 2334.00
16.64 2029.49 2334.75
22.40 2027.25 2252.62
21.25 2025.22 2179.76
14.34 2029.48 2342.04
17.41 2023.14 2217.63
13.14 2027.69 2290.63
14.81 2026.76 2272.72
22.35 2028.41 2274.41
18.99 2029.53 2316.89
12.34 2029.42 2330.67
11.96 2027.59 2291.69
11.90 2030.40 2285.32
10.68 2030.25 2277.77
11.54 2026.73 2286.64
16.65 2027.05 2272.67
8.92 2026.27 2290.30
9.51 2025.32 2280.76
9.75 2027.12 2291.02
11.15 2022.28 2264.03
7.71 2026.47 2291.38
10.48 2025.55 2279.56
3.23 2023.93 2284.24
12.09 2025.55 2273.46
4.23 2025.83 2292.32
10.31 2022.77 2266.01
13.79 2024.48 2256.00
6.52 2023.20 2277.94
8.73 2022.83 2270.51
17.69 2027.54 2272.22
20.15 2028.79 2296.84
18.44 2025.44 2233.80
8.50 2023.94 2275.49
11.80 2023.05 2259.83
7.29 2024.31 2276.82
7.57 2022.33 2273.51
11.26 2023.98 2269.18
9.66 2022.34 2268.97
10.27 2023.71 2270.64
13.75 2026.77 2274.41
16.46 2025.97 2252.40
15.67 2023.97 2240.95
17.17 2025.19 2237.40
23.18 2029.15 2264.99
13.52 2023.21 2252.15
21.59 2030.17 2234.62
18.76 2026.71 2263.72
22.60 2023.69 2160.78
15.39 2025.75 2254.90
20.73 2023.13 2180.62
15.31 2022.93 2241.96
12.65 2022.61 2256.88
15.00 2024.75 2253.44
16.44 2022.33 2231.66
16.77 2024.19 2238.23
19.99 2027.24 2262.79
22.53 2024.68 2171.97
18.52 2023.22 2213.08
21.15 2026.52 2258.22
24.41 2023.06 2138.95
25.27 2025.90 2175.68
23.41 2026.60 2241.71
13.12 2025.48 2271.33
24.55 2024.97 2161.01
19.15 2024.52 2203.38
21.69 2022.93 2173.89
19.55 2022.41 2194.63
20.35 2024.43 2198.10
22.52 2022.21 2158.69
23.42 2022.97 2144.97
2.39 2024.46 2286.10
1.68 2022.38 2282.06
1.21 2024.07 2286.34
0.53 2024.87 2288.77
4.79 2025.06 2289.54
4.36 2022.33 2280.71
5.67 2025.65 2289.70
5.12 2026.41 2292.70
5.31 2023.20 2278.81
4.50 2024.26 2283.81
42.61 2033.47 1342.10
42.77 2031.39 1475.77
41.28 2030.02 1675.95
40.47 2028.30 1788.01
44.75 2030.50 1481.10
44.62 2032.65 1349.77
41.41 2022.51 1895.01
47.25 2029.06 1610.67
43.10 2029.28 1661.92
40.22 2030.64 1702.02
42.39 2028.39 1734.54
39.20 2029.87 1785.74
41.27 2028.84 1751.26
40.43 2027.11 1834.83
45.57 2026.40 1777.49
38.69 2027.84 1868.13
39.29 2026.80 1845.70
36.83 2027.26 1930.61
38.71 2022.99 1921.61
37.73 2025.63 1920.31
41.39 2026.53 1819.81
43.54 2022.29 1879.38
40.82 2033.46 1419.82
42.15 2032.31 1516.35
25.51 2022.30 2117.67
35.36 2022.41 1967.60
28.27 2023.01 2075.48
26.59 2022.85 2097.59
46.68 2032.84 1328.76
45.72 2030.92 1464.68
45.04 2028.32 1666.24
43.61 2026.68 1788.51
47.24 2023.92 1841.27
46.70 2026.89 1774.66
42.55 2027.27 1798.75
43.61 2025.52 1841.11
41.49 2025.23 1866.35
42.45 2022.97 1890.84
43.00 2023.88 1863.70
46.71 2024.80 1818.74
47.47 2025.98 1793.12
38.51 2024.04 1918.41
45.59 2025.24 1822.74
40.50 2024.44 1889.71
39.69 2022.44 1914.73
47.50 2022.31 1865.29
40.60 2023.11 1904.81
39.39 2024.82 1898.73
36.64 2024.05 1942.07
37.52 2022.39 1939.91
44.78 2022.98 1870.13
44.67 2024.82 1833.10
38.87 2025.87 1911.65
45.74 2022.53 1867.75
46.74 2022.99 1865.26
37.58 2024.52 1930.64
35.84 2024.58 1957.68
33.66 2022.52 1996.26
42.64 2024.82 1858.26
44.33 2023.90 1862.41
35.95 2025.61 1955.10
34.24 2025.10 1992.55
36.89 2026.18 1939.31
37.66 2028.04 1885.92
37.29 2029.17 1946.34
35.78 2027.69 1949.32
36.33 2029.32 1978.93
35.88 2030.16 2047.22
32.31 2023.47 2018.38
34.52 2023.09 1982.47
30.89 2022.46 2038.43
31.65 2022.79 2031.28
26.16 2023.86 2117.95
29.19 2022.46 2066.90
27.58 2022.39 2091.99
