x z velocity
76.80 2033.04 776.79
80.70 2032.14 465.59
108.78 2029.25 1730.80
122.94 2030.04 956.24
41.08 2036.25 667.28
55.46 2035.68 513.35
51.07 2034.76 500.30
51.44 2034.07 690.87
120.55 2032.69 367.19
121.19 2032.32 380.07
120.51 2029.91 859.76
128.47 2032.07 443.86
38.93 2036.14 878.43
48.87 2035.48 613.99
35.25 2036.67 1017.67
29.94 2035.40 1263.96
105.85 2031.33 631.95
105.48 2030.18 1076.17
16.93 2033.68 2116.12
29.78 2036.57 617.79
66.60 2035.51 423.55
67.48 2034.48 490.56
23.50 2035.74 1207.60
52.57 2028.64 917.72
72.25 2033.51 557.55
80.62 2030.89 265.56
36.36 2032.84 1084.77
57.32 2031.61 846.01
119.30 2030.94 680.56
127.17 2030.91 914.76
121.69 2031.78 434.29
122.26 2032.33 384.72
16.07 2035.71 1338.25
35.13 2034.70 872.87
67.96 2033.84 594.30
78.58 2032.42 894.56
75.03 2031.78 674.76
81.78 2030.50 216.28
64.44 2035.81 497.17
65.47 2034.99 491.61
126.71 2033.50 247.12
127.84 2032.70 442.37
0.36 2039.41 669.14
0.97 2038.62 718.24
55.64 2037.46 389.17
54.15 2033.78 880.82
132.38 2031.24 572.88
134.67 2033.10 223.91
71.24 2033.55 569.08
69.65 2033.32 617.59
137.15 2032.78 244.52
135.97 2032.40 305.87
114.58 2031.46 512.48
117.99 2030.37 673.49
114.79 2032.48 297.01
115.34 2033.00 271.06
45.54 2033.82 872.39
49.35 2033.43 824.11
91.53 2032.32 409.51
92.53 2033.19 334.66
90.01 2032.60 287.64
91.34 2030.87 867.45
92.26 2032.39 457.72
92.91 2031.88 647.16
99.35 2030.16 1721.64
95.91 2031.69 953.31
88.91 2032.03 533.86
90.24 2031.80 618.11
27.54 2036.44 847.68
36.90 2035.62 721.99
9.19 2037.19 1122.24
14.14 2035.59 1561.39
14.14 2038.17 699.01
15.16 2037.58 602.35
2.96 2038.06 887.61
4.54 2037.04 1251.85
128.26 2031.13 872.54
136.95 2031.26 397.02
33.59 2035.98 1056.61
33.88 2034.99 922.01
27.38 2038.67 302.75
26.40 2036.77 910.89
94.36 2032.32 569.43
94.85 2031.35 791.15
80.62 2033.74 3718.59
80.18 2032.88 1202.03
118.78 2028.04 1627.03
110.04 2029.91 1733.85
51.29 2033.15 886.30
55.36 2030.38 909.79
65.55 2033.48 956.16
69.34 2031.73 723.21
64.71 2035.07 496.47
66.80 2034.65 483.02
62.00 2035.78 659.37
62.98 2035.46 605.45
127.04 2032.71 436.30
129.16 2032.56 416.98
0.74 2035.40 1330.18
4.00 2038.12 886.09
134.06 2031.68 408.98
137.76 2031.24 401.79
86.48 2030.91 1519.79
85.72 2030.01 1027.32
87.63 2030.83 1549.51
94.43 2029.17 1139.25
130.17 2030.51 966.81
136.38 2028.59 999.59
27.80 2035.24 1295.73
35.32 2033.52 1076.97
42.36 2034.37 993.93
63.50 2032.89 1100.25
64.46 2033.57 1010.95
66.03 2034.28 510.40
63.25 2034.57 612.43
64.19 2034.44 569.26
125.19 2032.77 380.75
126.59 2031.86 592.17
135.42 2032.00 329.22
134.54 2030.95 424.48
132.31 2030.07 950.70
138.86 2029.67 869.77
61.50 2033.70 769.64
56.48 2032.92 808.45
121.72 2030.61 901.68
131.76 2027.25 1230.80
134.67 2032.34 344.23
134.52 2029.90 950.20
43.38 2035.31 1026.27
49.54 2034.57 556.11
92.92 2030.87 811.93
103.45 2030.99 1032.41
74.20 2032.87 566.61
88.39 2030.03 1827.92
65.95 2032.44 986.65
70.56 2032.96 595.67
19.11 2035.02 1678.44
31.23 2035.10 1214.14
92.19 2030.44 955.38
99.17 2031.23 881.26
1.35 2036.60 1296.26
8.17 2036.76 1156.62
84.40 2028.22 1760.58
94.11 2030.48 1081.75
125.00 2030.87 888.47
135.41 2031.26 425.23
62.68 2033.58 858.25
70.43 2031.91 696.76
60.68 2032.80 696.76
60.83 2031.51 953.78
124.35 2032.88 380.32
123.87 2031.09 872.62
129.41 2027.90 1259.65
141.20 2028.82 1106.01
67.99 2032.96 689.80
68.97 2032.62 643.55
135.79 2029.68 946.90
136.24 2030.73 434.60
59.49 2030.86 914.39
75.28 2029.08 821.28
67.52 2030.93 1044.12
77.15 2030.80 522.60
5.53 2037.23 1222.04
15.20 2036.38 1401.88
22.59 2037.53 688.00
21.43 2035.85 1270.50
111.19 2028.76 1851.44
127.38 2028.83 1435.02
24.47 2036.40 1099.79
25.88 2028.90 1535.38
9.69 2035.10 1688.77
13.17 2036.19 1474.73
55.02 2032.72 840.70
56.61 2035.42 567.58
31.92 2033.83 1279.57
0.61 2037.57 1183.17
34.14 2032.89 1093.39
44.76 2035.22 1035.27
41.08 2035.05 990.15
38.68 2032.49 1028.16
48.02 2032.89 825.13
98.09 2032.71 522.08
96.88 2031.12 1037.31
85.74 2028.63 1639.21
106.44 2029.30 1186.25
2.52 2036.90 1317.19
2.41 2034.05 1348.15
82.36 2029.36 397.79
83.68 2029.37 503.34
124.96 2028.53 1700.95
125.53 2029.79 1372.88
31.30 2032.55 1410.77
25.52 2035.94 1072.05
20.01 2034.04 1961.86
23.50 2034.45 1548.46
7.87 2035.62 1687.54
16.39 2030.94 1875.16
3.85 2029.39 1642.27
3.64 2036.14 1394.46
91.83 2029.68 2503.06
106.38 2028.05 2148.38
89.47 2030.55 1972.06
90.23 2029.90 2252.25
72.63 2028.92 966.43
91.97 2028.59 629.22
21.30 2034.58 1868.47
29.01 2034.67 1261.04
14.57 2034.15 2031.02
17.92 2034.87 1697.20
86.67 2027.59 1084.59
98.24 2025.11 1757.35
82.72 2026.73 1513.24
87.05 2024.67 1311.68
84.78 2025.84 1307.74
79.52 2010.65 2265.30
105.38 2027.18 2064.02
128.82 2024.23 1608.05
134.26 2026.87 1198.04
139.60 2026.67 1372.19
100.32 2029.55 1740.19
101.47 2029.84 1704.37
71.12 2031.08 803.53
69.30 2029.71 1187.50
56.63 2030.38 925.41
68.74 2030.81 1011.62
116.86 2031.24 585.50
116.60 2028.31 1420.68
25.72 2034.67 1238.83
22.35 2033.81 1725.28
26.86 2034.30 1222.42
52.25 2026.05 1085.39
125.69 2027.55 1516.29
133.45 2029.30 946.57
18.83 2031.94 1921.56
29.75 2032.25 1447.37
11.69 2034.42 1782.08
3.62 2034.82 1317.37
7.08 2033.26 1582.37
24.77 2032.22 1741.05
89.00 2026.41 1093.93
84.02 2027.10 1498.48
58.66 2034.15 630.97
59.40 2029.76 1005.97
53.43 2030.91 877.73
58.61 2031.75 843.85
67.12 2028.54 1012.24
80.51 2024.81 1273.43
23.46 2031.49 1767.68
27.38 2032.95 1668.48
33.28 2033.88 1194.20
35.18 2031.01 1220.38
28.82 2033.14 1633.81
34.09 2031.78 1235.37
48.98 2018.03 1533.70
50.20 2031.29 896.70
123.50 2028.56 1741.33
126.93 2027.79 1488.26
22.22 2032.46 1849.77
24.67 2033.83 1482.14
81.77 2027.84 1615.68
84.01 2024.77 1252.19
54.59 2031.41 881.86
57.24 2026.10 1211.73
66.67 2029.95 1427.06
69.30 2027.23 1243.42
62.87 2030.95 1119.92
60.95 2025.80 1516.58
76.01 2024.05 1167.07
82.65 2025.36 1251.52
19.89 2032.77 1928.02
31.54 2028.70 1269.40
117.82 2029.01 1425.72
107.22 2026.01 2011.22
128.78 2026.61 1445.27
129.02 2030.24 997.02
79.25 2028.72 1046.07
80.34 2027.51 1472.13
81.11 2022.02 1389.92
95.99 2019.98 2170.96
28.56 2029.75 1407.14
32.01 2031.23 1265.87
21.59 2029.78 1737.06
24.35 2027.36 1554.99
124.83 2025.62 1635.24
129.84 2023.39 1613.57
23.27 2027.24 1558.91
71.72 2017.09 1996.05
21.05 2031.96 1867.68
23.16 2030.21 1725.23
13.79 2033.18 2059.39
26.50 2027.40 1476.39
23.74 2029.25 1596.24
26.34 2031.71 1686.02
127.51 2026.67 1462.71
130.56 2025.33 1450.94
126.76 2025.87 1537.14
127.63 2023.89 1625.14
120.16 2028.37 1649.70
125.34 2020.89 2039.46
127.26 2022.45 2010.86
134.66 2023.10 1833.05
131.97 2023.81 1571.69
138.00 2028.52 996.16
6.32 2036.63 1238.96
4.83 2033.94 1398.39
5.68 2027.66 1700.00
8.55 2034.80 1730.20
6.61 2035.54 1707.16
8.24 2033.62 1677.08
8.83 2029.66 1737.62
10.72 2029.42 1770.63
10.04 2033.10 1829.06
10.43 2034.18 1790.49
10.60 2032.07 1859.19
12.35 2033.38 2036.93
12.06 2035.69 1401.51
11.12 2036.70 1237.99
7.92 2030.13 1725.64
17.17 2029.62 1762.56
11.65 2032.11 1888.88
13.89 2031.70 1923.85
88.66 2028.91 508.88
89.92 2028.86 497.97
135.67 2027.16 1186.04
141.49 2026.21 1448.65
104.20 2029.91 1099.13
138.46 2027.06 1290.49
103.49 2028.62 1629.76
103.19 2026.11 1771.24
110.07 2023.92 2011.87
105.89 2025.90 2006.69
107.56 2027.28 2096.61
101.59 2026.22 1755.94
125.02 2023.28 1985.55
103.79 2024.79 2015.98
105.19 2024.74 2001.69
126.32 2014.67 1997.30
131.90 2013.28 1948.98
113.99 2026.73 2387.69
113.94 2028.25 1516.12
100.06 2027.98 1623.86
104.09 2027.35 1987.96
95.90 2028.70 1253.43
88.05 2014.79 2288.97
102.14 2028.64 1657.01
101.14 2027.47 1621.21
98.84 2027.82 1625.00
100.93 2024.91 1802.39
103.06 2023.78 1965.77
100.50 2022.25 1995.30
93.59 2026.54 1378.10
85.30 2022.67 1485.38
121.37 2018.80 2011.51
97.20 2022.31 1903.49
115.49 2030.64 595.70
116.86 2026.97 1913.06
111.09 2026.45 2101.22
123.52 2025.69 1661.31
115.40 2029.08 1381.44
118.24 2026.81 1896.12
112.58 2029.33 1601.14
113.06 2025.74 2242.15
118.85 2025.46 2128.97
121.11 2027.09 1792.03
128.05 2013.48 1989.28
139.15 2022.79 1705.57
53.53 2029.59 845.74
54.33 2027.24 1018.03
78.41 2024.25 1238.19
79.86 2026.04 1322.39
18.62 2029.49 1751.56
44.07 2013.26 1933.29
79.92 2008.10 2667.68
132.18 2017.67 1908.25
129.84 2021.86 1949.30
131.22 2021.30 1929.07
132.59 2024.99 1407.73
141.37 2023.60 1640.18
135.98 2024.83 1488.42
140.86 2024.94 1529.88
84.21 2023.55 1446.41
127.64 2010.47 2019.86
110.84 2027.51 2155.25
109.30 2025.11 1951.67
55.04 2028.34 962.77
56.27 2028.07 971.27
79.52 2030.30 347.47
78.50 2025.66 1330.22
76.30 2031.97 647.98
77.69 2028.17 1002.55
73.49 2024.52 1060.61
74.63 2023.42 1122.57
74.48 2030.37 753.84
76.68 2029.31 829.92
77.41 2026.57 1366.56
79.58 2023.74 1254.95
73.16 2030.19 762.64
72.84 2026.71 1270.59
74.94 2026.55 1386.98
76.07 2025.87 1376.94
58.55 2026.47 1245.72
77.26 2023.33 1203.81
71.20 2025.13 1173.00
79.84 2022.40 1363.83
77.50 2022.00 1301.31
81.71 2024.51 1272.88
85.97 2018.84 2004.52
82.05 2023.05 1414.01
81.53 2020.76 1596.72
83.20 2022.68 1433.81
81.25 2017.05 2203.43
99.47 2022.92 1945.54
82.87 2020.51 1614.89
83.59 2021.40 1616.91
81.51 2018.77 1882.84
83.19 2019.41 1918.08
78.90 2021.58 1324.38
79.51 2016.08 2475.64
84.21 2018.87 1959.79
84.87 2021.27 1628.97
80.71 2016.02 2478.78
115.82 2022.92 2070.21
109.51 2022.50 1970.87
90.48 2026.66 1095.92
124.02 2020.79 2041.95
127.87 2019.77 2011.78
128.44 2021.26 1977.55
132.40 2022.58 1873.23
140.70 2027.34 1394.42
139.76 2025.21 1533.17
137.58 2026.02 1280.04
138.92 2024.34 1574.31
141.21 2017.90 1836.58
138.82 2019.40 1812.52
135.47 2021.03 1848.09
140.50 2022.32 1696.45
86.42 2017.71 2313.28
137.03 2000.03 2146.89
99.56 2024.42 1782.89
96.88 2023.99 1792.68
137.59 2000.94 2131.46
134.11 2004.11 2085.39
95.45 2024.52 1761.16
82.34 2010.67 2205.71
109.60 2027.19 2135.77
109.85 2026.13 2090.72
111.78 2021.70 1936.23
113.88 2024.52 2279.97
107.97 2024.97 1944.86
111.86 2025.62 2178.78
120.93 2011.93 2042.88
119.29 2021.92 2071.07
126.76 2011.71 2026.92
116.71 2024.83 2358.06
110.34 2021.47 1933.79
80.71 2013.11 2055.70
136.36 2005.72 2042.76
126.14 2019.68 2013.61
52.43 2031.45 886.26
54.67 2029.32 844.07
50.30 2032.65 878.51
44.88 2032.42 963.96
53.58 2014.26 1818.39
51.34 2029.13 944.28
50.80 2025.91 1083.48
57.19 2029.05 968.91
55.04 2026.32 1113.27
77.59 2017.74 1913.29
72.37 2031.31 795.54
70.59 2029.80 1138.55
53.92 2024.69 1202.93
80.87 2017.93 1918.10
74.21 2021.94 1019.02
78.89 2020.24 1435.89
116.90 2022.26 2064.18
120.70 2022.29 2083.74
131.20 2018.74 1931.04
136.36 2020.10 1827.62
133.64 2022.28 1865.73
133.81 2025.30 1399.94
133.44 2019.87 1889.32
108.11 2022.38 1968.97
141.14 2020.78 1765.00
78.73 2004.50 2607.74
79.13 2009.31 2759.28
95.14 2026.07 1453.85
87.45 2020.31 1947.17
112.06 2018.44 1979.99
78.21 2011.44 2286.31
121.45 2013.99 2023.77
115.14 2026.02 2372.27
81.75 2014.03 2172.71
115.80 2024.13 2326.21
55.70 2024.48 1267.32
59.00 2027.67 1165.11
53.01 2027.27 1012.81
56.32 2026.86 1129.75
49.89 2026.95 1049.81
52.86 2024.85 1192.14
72.16 2024.11 1037.28
72.65 2021.70 1063.08
76.00 2020.64 1166.90
77.78 2019.93 1392.87
125.89 2022.17 2028.43
127.10 2012.83 2001.56
125.47 2024.43 1637.08
118.13 2023.01 2081.53
130.17 2007.74 2038.33
137.88 2015.97 1871.04
122.72 2027.16 1765.17
122.80 2024.26 1970.71
123.21 2021.83 2065.28
123.66 2023.05 2016.40
105.64 2020.18 1931.17
85.75 2016.84 2346.38
134.15 2020.92 1855.34
135.77 2022.33 1800.00
131.76 2019.95 1894.27
136.10 2018.79 1858.71
136.91 2024.07 1583.25
134.80 2024.38 1473.21
96.26 2027.13 1610.55
138.28 2018.09 1847.22
93.23 2028.06 779.25
97.93 2026.70 1654.55
98.28 2029.22 1671.29
94.29 2023.54 1672.29
122.66 2017.69 2006.73
92.66 2025.51 1317.12
90.86 2024.18 1463.51
114.47 2018.00 1988.98
128.80 2005.69 2077.92
132.46 2011.12 1979.95
115.89 2018.59 1991.88
126.02 2017.05 1996.48
107.44 2021.27 1955.12
82.35 2016.86 2212.05
76.94 2010.62 2343.65
83.62 2015.30 2466.35
125.26 2011.76 2029.40
134.97 2002.08 2121.28
83.81 2011.36 2180.36
118.73 2014.87 2004.89
90.54 2021.16 1773.39
139.13 2002.28 2104.42
129.56 1998.70 2186.91
136.88 2001.81 2122.87
84.47 2015.77 2469.80
120.25 2008.34 2106.24
116.82 2012.65 2029.01
130.90 1998.57 2185.37
122.66 2013.23 2025.60
115.37 2007.71 2148.25
123.83 2013.73 2025.61
139.36 1999.86 2146.36
112.89 2015.94 2006.61
116.23 2026.09 2330.04
114.91 2024.79 2312.78
111.39 2024.12 2028.04
117.95 2024.37 2333.64
54.95 2011.43 2028.13
55.16 2023.32 1221.04
60.98 2022.70 1288.66
71.74 2022.76 1129.74
74.98 2017.82 2171.95
77.16 2018.94 1384.61
126.71 2024.75 1618.62
125.58 2026.45 1561.28
120.34 2025.41 2077.05
121.23 2024.06 2015.39
130.03 2018.12 1945.90
133.92 2018.73 1874.60
137.05 2017.93 1850.37
137.85 2020.55 1819.40
120.44 2013.15 2024.52
116.45 2013.94 2006.87
112.26 2022.94 2062.14
98.98 2020.94 1980.72
47.88 2028.60 987.80
52.27 2023.66 1198.89
45.49 2031.03 1110.78
53.24 2018.22 1362.46
53.20 2022.81 1210.32
53.00 2021.44 1175.60
51.08 2023.40 1194.65
54.13 2023.43 1219.27
48.31 2022.84 1178.10
50.60 2022.05 1207.28
48.91 2024.21 1155.05
69.27 2016.84 1843.51
55.75 2015.57 1619.56
63.51 2027.19 1056.35
55.78 2022.37 1205.33
54.83 2025.28 1218.49
54.02 2020.66 1144.09
66.41 2015.73 1756.44
57.87 2021.61 1189.44
56.84 2024.76 1279.77
70.47 2017.66 1920.82
66.06 2027.51 1054.58
57.65 2023.82 1290.64
60.26 2027.95 1121.39
76.90 2021.02 1225.77
76.08 2019.26 1392.41
73.06 2019.24 1511.72
78.93 2017.46 1903.80
75.50 2016.86 2227.69
76.61 2016.63 2264.09
73.97 2017.26 2138.08
78.68 2015.03 2179.61
72.12 2020.24 1534.82
74.92 2020.86 1136.04
69.47 2023.48 1269.24
70.72 2020.04 1579.73
58.15 2019.46 1216.83
55.33 2021.20 1142.60
66.10 2018.43 1601.03
78.03 2012.68 2102.95
125.29 2018.33 2003.45
133.53 2015.85 1918.06
134.94 2017.12 1886.13
140.10 2013.60 1919.23
125.40 2015.71 2011.96
95.99 2021.36 1906.79
117.08 2020.82 2014.76
111.98 2013.59 2015.70
119.20 2013.44 2023.65
86.85 2011.77 2247.01
100.17 2019.63 1999.29
140.49 2002.40 2104.17
37.51 2024.30 1334.38
65.18 2005.36 2719.30
46.17 2021.85 1183.18
51.59 2020.93 1189.19
59.07 2024.03 1299.09
59.58 2025.35 1454.26
63.46 2021.06 1359.70
61.18 2027.22 1099.06
70.37 2022.48 1172.00
64.65 2028.01 1033.31
62.12 2023.48 1325.81
62.15 2024.98 1540.29
60.97 2021.31 1184.34
63.57 2022.72 1338.52
65.38 2030.23 1386.86
62.36 2027.80 1044.34
56.16 2020.11 1113.02
59.40 2019.83 1235.49
64.89 2023.57 1422.06
63.53 2025.79 1419.49
62.37 2028.98 1146.65
64.43 2029.34 1300.38
68.56 2021.03 1557.24
69.87 2024.79 1169.85
64.81 2025.14 1356.04
66.19 2026.03 1283.51
117.42 2015.08 2003.68
93.53 2019.80 2190.89
71.74 2015.68 1987.99
70.47 2014.81 1955.97
128.64 2018.40 1956.09
131.67 2016.54 1933.47
140.35 2019.44 1808.65
141.07 2015.09 1892.07
55.07 2014.24 1814.61
60.07 2011.37 2043.03
55.77 2012.90 1951.18
62.24 2017.87 1532.80
61.35 2007.35 2485.42
74.89 2012.99 2178.42
77.13 2015.30 2139.41
79.13 2013.63 2031.70
72.83 2014.80 2029.16
76.37 2014.31 2026.64
131.93 2009.75 2008.97
84.58 2016.96 2327.82
78.52 2002.37 2595.54
82.57 2015.89 2479.89
115.33 2015.81 2002.36
121.83 2021.27 2066.47
101.46 2022.63 1994.89
82.91 2017.60 2169.18
76.83 2013.10 2116.64
135.12 2003.37 2087.92
118.60 2020.41 2020.05
121.29 2015.42 2011.29
82.44 2018.63 1906.33
80.93 2019.81 1596.50
124.47 2010.76 2052.52
138.25 2003.17 2096.50
79.75 2019.55 1564.75
79.76 2018.29 1898.68
74.20 2008.89 2743.16
77.36 2009.35 2759.95
123.40 2019.77 2032.22
128.27 2015.75 1968.86
128.36 2002.42 2132.65
138.98 2005.32 2051.70
138.88 2016.78 1862.17
136.80 2016.75 1874.72
41.50 2008.24 2271.10
63.84 2016.28 1689.46
51.01 2014.54 1863.69
55.87 2017.89 1428.70
55.04 2016.76 1522.48
58.01 2018.20 1414.74
59.49 2016.34 1627.08
60.11 2018.76 1373.35
68.26 2017.63 1733.87
67.78 2014.61 1868.16
86.34 2019.95 1920.01
83.99 2017.67 2183.60
85.35 2020.36 1884.62
84.98 2019.26 1977.86
127.57 2014.73 1993.89
120.24 2018.57 2009.72
77.22 2002.48 2598.44
117.88 2009.76 2075.30
70.32 2010.41 2445.09
131.57 2001.88 2125.89
69.25 2015.41 1911.03
72.31 2013.53 2126.51
129.68 2015.61 1963.70
133.88 2016.84 1890.51
135.03 2018.32 1867.74
133.21 2017.74 1902.51
134.29 2014.96 1914.42
135.76 2016.40 1879.60
134.68 2012.74 1940.29
140.43 2005.19 2051.70
135.47 2015.23 1911.69
137.40 2012.41 1934.28
136.32 2014.44 1912.15
140.28 2016.55 1861.05
49.67 2019.33 1302.60
47.26 2012.88 1927.39
51.06 2016.93 1553.50
51.06 2019.52 1280.29
42.80 2009.97 2110.03
107.19 2013.33 2034.71
46.37 2027.02 1041.47
47.51 2019.86 1349.96
47.68 2011.61 1960.04
46.07 2012.84 1929.05
42.02 2028.32 1146.58
59.05 2011.88 2017.53
37.20 2023.03 1424.86
45.23 2013.69 1925.26
49.60 2016.87 1559.66
40.28 2009.99 2148.20
43.65 2006.86 2380.60
57.18 2007.51 2370.80
42.51 2006.33 2372.10
74.52 2002.52 2627.28
66.88 2017.33 1694.46
63.74 2017.74 1549.67
70.13 2008.29 2641.78
70.83 2013.55 2124.50
130.51 2004.10 2089.57
115.96 2020.06 1999.78
131.85 2007.14 2035.31
129.56 2002.02 2131.25
80.92 2011.38 2193.85
141.31 2000.99 2126.31
81.76 2007.80 2660.07
118.30 2017.98 2001.35
135.15 2007.57 2015.92
73.54 2006.43 2696.39
108.03 2014.74 2026.61
93.25 2021.10 1888.35
75.06 2014.18 2033.84
75.97 2012.42 2164.72
74.16 2015.15 2035.08
72.92 2012.45 2230.08
74.72 2010.96 2358.16
76.63 2008.24 2745.33
137.15 2006.74 2029.65
75.90 2011.18 2346.25
74.07 2010.10 2494.90
107.33 2023.65 1958.17
72.04 2009.26 2635.37
77.37 2004.62 2611.81
112.33 2020.61 1969.60
111.67 2016.99 1999.19
136.07 2013.09 1936.58
141.03 2012.14 1940.71
127.63 2017.03 1990.32
138.38 2008.95 1998.64
139.09 2007.86 2011.52
53.03 2015.65 1670.49
140.27 2010.66 1974.80
130.21 2014.38 1958.15
138.83 2010.34 1976.01
115.23 2014.44 2005.97
116.40 2010.05 2075.91
84.44 2008.80 2643.77
120.89 2009.67 2077.58
113.55 2023.22 2075.99
135.03 2006.21 2043.98
136.52 2007.82 2015.57
141.24 2009.33 1988.66
141.26 2006.59 2030.72
140.50 2007.92 2011.45
126.03 2013.59 2012.22
141.17 2003.78 2077.51
135.03 2010.10 1985.75
138.40 2006.66 2029.38
85.64 2015.64 2456.09
87.97 2017.58 2327.93
137.06 2008.84 1998.62
109.59 2014.93 2026.09
136.44 2010.09 1984.91
132.71 2013.80 1942.58
132.38 2005.89 2053.02
88.72 2016.31 2308.80
137.56 2011.14 1975.17
133.75 2013.81 1940.51
129.27 2013.27 1984.15
134.13 2011.36 1977.72
82.78 2008.92 2658.03
128.80 1997.46 2213.93
136.77 2004.69 2063.07
133.29 1998.14 2188.83
114.60 2022.28 2055.12
137.09 2002.75 2095.95
84.96 2010.26 2267.99
136.24 2003.67 2086.90
134.29 2008.60 2011.56
132.34 2015.62 1921.60
94.50 2022.06 1912.65
123.00 2010.86 2056.32
98.47 2021.94 1935.95
114.62 2011.79 2039.04
81.02 2005.25 2588.07
110.21 2019.99 1954.39
118.67 2008.29 2106.94
129.97 2012.05 1983.30
111.42 2019.50 1959.87
134.02 2005.52 2051.55
91.95 2013.97 2254.88
113.47 2020.20 1977.82
129.06 1999.92 2165.88
109.03 2019.31 1948.19
85.25 2004.76 2520.15
96.95 2018.91 2101.54
86.22 2010.46 2258.02
95.95 2014.56 2148.45
131.68 1999.67 2166.94
79.61 2005.54 2595.52
87.28 2009.37 2356.13
118.81 2011.00 2056.74
135.88 2001.45 2123.33
83.50 2004.19 2541.27
129.88 2000.85 2152.84
80.50 2003.17 2576.51
92.25 2012.49 2186.80
135.96 2000.36 2147.89
104.42 2019.96 1933.29
130.53 2002.69 2125.69
116.69 2016.22 2002.64
84.19 2012.84 2210.96
114.30 2016.60 2006.43
85.97 2013.06 2216.89
114.56 2020.87 1991.48
122.66 2016.25 2011.17
130.95 1989.53 2319.26
124.00 2015.32 2012.09
119.81 2016.01 2009.50
120.23 2010.86 2056.51
117.09 2017.60 1999.88
122.28 2009.65 2075.98
113.44 2018.79 1982.11
88.56 2009.90 2312.19
118.26 2012.36 2029.37
114.21 2013.90 2005.31
138.15 2004.37 2062.18
84.96 2001.83 2530.95
88.32 2011.48 2244.30
110.54 2013.59 2018.69
89.29 2013.76 2290.21
86.53 2014.58 2305.80
90.56 2014.51 2274.94
93.84 2017.66 2196.61
89.41 2012.32 2225.33
90.24 2016.02 2272.61
89.89 2009.21 2312.51
90.98 2011.59 2211.21
91.33 2016.79 2226.11
90.24 2019.46 2135.56
97.25 2009.67 2130.05
110.13 2016.56 1998.13
105.63 2013.77 2034.40
96.32 2016.59 2140.13
79.00 2006.81 2656.01
85.22 2002.99 2515.13
77.47 2006.91 2661.58
76.72 2005.77 2651.61
95.61 1999.31 2437.03
79.28 2003.33 2580.87
75.18 2003.65 2622.17
76.58 2001.45 2607.42
76.76 1999.52 2594.92
86.27 2004.46 2514.91
76.62 2003.56 2619.41
89.50 1994.72 2495.32
75.46 2005.80 2655.18
79.01 2001.27 2580.51
83.48 2005.64 2553.96
86.17 2000.84 2517.50
82.61 2003.56 2554.54
82.24 2006.22 2569.50
72.57 2007.19 2719.51
70.49 2007.20 2737.17
74.67 2004.74 2657.30
78.30 2000.45 2590.94
71.23 2005.38 2683.37
72.13 2003.29 2642.20
74.74 2006.78 2692.60
73.47 2005.15 2662.80
75.16 2008.07 2745.96
72.82 2008.35 2736.12
70.84 2009.28 2628.68
64.98 2012.52 2144.60
60.64 2015.90 1648.42
62.18 2012.39 2013.11
58.21 2013.95 1894.97
72.22 2004.57 2667.75
68.83 2008.43 2635.27
73.27 2002.37 2630.46
39.91 2033.06 1044.29
46.68 2030.60 1115.05
97.96 2031.74 915.83
97.02 2029.67 1614.20
17.16 2036.04 1296.40
15.79 2034.24 2075.57
90.98 2030.11 2400.80
90.81 2027.97 624.98
0.51 2033.37 1427.50
0.76 2027.75 1694.60
67.15 2032.20 905.98
65.03 2031.46 1385.34
126.72 2029.85 1344.97
128.59 2029.01 1403.84
86.60 2023.04 1490.54
89.27 2022.29 1653.64
17.32 2032.30 1935.79
20.72 2030.55 1796.94
14.89 2030.75 1885.87
19.36 2030.45 1807.49
14.66 2026.42 1749.75
15.34 2027.94 1815.00
1.32 2002.08 2305.52
52.77 2013.26 1925.32
28.94 2028.13 1372.30
26.82 2030.14 1441.40
60.40 2010.08 2350.45
62.61 2003.90 2723.19
74.64 2027.89 949.25
73.31 2027.91 965.70
47.08 2034.01 841.84
49.06 2030.62 963.17
43.45 2032.13 1042.68
47.84 2031.43 1012.70
43.28 2030.59 1041.19
42.12 2029.95 1054.89
42.39 2032.95 1080.39
44.42 2029.97 1071.07
41.04 2032.25 1055.26
38.54 2031.09 1207.74
43.38 2027.51 1079.28
47.67 2027.34 1040.66
39.96 2034.44 1028.87
39.67 2030.20 1146.67
38.92 2035.15 929.63
37.55 2033.38 1030.61
37.31 2030.60 1237.85
38.16 2028.27 1278.05
40.94 2030.78 1090.15
40.67 2027.71 1198.04
37.10 2029.22 1247.90
39.49 2028.75 1261.78
42.05 2010.94 2088.72
45.10 2023.86 1132.17
33.01 2028.50 1248.01
49.84 2014.55 1870.12
46.81 2029.18 990.92
45.83 2028.16 991.31
48.50 2026.51 1054.29
50.15 2028.39 973.69
44.63 2028.52 991.15
43.46 2025.73 1153.21
48.10 2025.23 1127.64
50.23 2024.45 1158.91
46.47 2023.92 1135.43
47.05 2022.81 1175.26
40.36 2026.29 1273.29
53.80 2016.82 1525.69
46.92 2024.97 1126.00
49.15 2021.73 1210.73
46.02 2025.92 1116.27
44.77 2025.14 1118.58
40.70 2024.12 1347.10
51.53 2013.48 1925.78
45.23 2018.09 1664.18
44.07 2017.25 1665.60
39.66 2023.75 1346.20
55.49 2018.99 1248.32
47.66 2018.30 1570.56
48.75 2020.42 1297.69
42.61 2019.33 1555.52
45.10 2019.60 1535.79
51.83 2018.28 1370.19
