x z velocity
22.40 2011.74 2340.10
25.74 2007.83 2406.84
28.60 2007.35 2452.91
33.48 2005.58 2525.68
20.98 2010.50 2327.34
24.21 2007.74 2400.14
21.64 2009.05 2363.44
21.95 2006.51 2381.94
22.59 2002.99 2418.50
30.66 2005.13 2504.80
35.03 2005.19 2531.82
38.59 2009.45 2405.39
20.21 2004.77 2380.14
28.16 2003.38 2477.46
32.39 2004.63 2510.93
36.01 2006.67 2550.34
26.78 2004.87 2444.81
34.96 2002.56 2535.06
37.56 2006.44 2554.60
36.92 2010.07 2405.03
41.75 2003.72 2596.24
33.57 2002.26 2530.25
39.74 1998.87 2570.86
45.01 2002.68 2613.07
21.01 2007.72 2354.90
31.15 1995.32 2539.57
19.46 2007.45 2348.92
19.06 2005.83 2357.64
11.71 2001.46 2355.50
33.43 2000.74 2534.49
10.07 2002.42 2347.84
18.39 2002.55 2386.26
38.04 2004.87 2570.33
46.76 2006.40 2524.50
16.41 2006.64 2325.41
10.00 2004.12 2306.86
11.62 1999.49 2403.56
12.84 2004.24 2324.95
16.94 2000.03 2415.54
15.55 2003.42 2357.94
22.73 2000.05 2445.06
27.43 2001.69 2464.92
19.88 1999.81 2431.22
14.31 2004.84 2332.26
37.13 2003.72 2558.27
40.70 2006.87 2552.47
37.99 2002.34 2570.79
39.29 2004.37 2575.10
45.37 2006.95 2527.49
40.94 2011.32 2331.98
35.70 2001.17 2549.43
45.63 1995.20 2575.79
37.26 2001.04 2552.75
41.23 2000.49 2583.59
40.83 1987.85 2537.05
42.75 1992.60 2561.41
44.63 2000.78 2592.76
46.83 2003.28 2617.93
16.82 2010.40 2301.79
18.37 2008.44 2328.15
54.01 2001.91 2620.05
56.19 2000.99 2614.89
52.41 2001.83 2619.55
52.57 1997.71 2597.39
54.44 1999.41 2606.26
53.16 1999.09 2606.07
51.91 2000.37 2607.65
54.66 1996.08 2586.69
47.37 1999.14 2599.52
50.46 1999.57 2606.05
53.42 1993.67 2574.70
58.66 1994.30 2571.42
40.44 1996.99 2576.67
50.13 1996.63 2590.58
48.76 2000.31 2605.07
47.53 1997.33 2590.69
48.48 2002.18 2618.63
42.96 1999.90 2587.56
44.96 1997.89 2589.02
48.38 1994.57 2577.28
49.81 2003.56 2622.01
47.29 2004.91 2589.89
49.32 2006.33 2502.15
43.48 2004.15 2603.22
43.42 1998.01 2587.73
45.78 1999.49 2597.94
42.39 1996.73 2578.40
44.30 1994.58 2573.79
39.54 1995.54 2564.02
37.77 1993.34 2555.90
47.82 1987.03 2534.47
47.01 1994.00 2575.85
47.48 2009.86 2399.98
44.26 2012.06 2307.40
33.48 1997.72 2544.53
46.66 1992.49 2559.44
32.22 1998.54 2536.55
42.89 1995.18 2572.64
38.46 1990.02 2543.95
44.19 1993.02 2561.60
42.51 1991.34 2548.64
41.88 1993.84 2564.72
36.80 1990.62 2543.32
51.48 1989.87 2541.09
32.09 1989.65 2536.84
47.51 1991.01 2550.83
45.17 1992.13 2559.52
44.95 1990.56 2548.59
46.49 1987.99 2535.37
41.68 1989.22 2540.84
46.34 1989.73 2548.40
49.88 1989.44 2541.97
49.87 1993.78 2577.11
65.86 1993.41 2541.08
52.35 1994.96 2581.52
50.14 1992.29 2553.40
53.13 1992.10 2551.93
56.79 1989.55 2536.77
49.34 1987.83 2534.13
56.18 1993.74 2572.61
51.08 1986.78 2531.89
45.27 1986.94 2535.45
52.68 1987.47 2530.81
51.64 1991.52 2552.09
48.94 1990.88 2550.27
98.09 2025.58 1693.37
95.49 2026.63 1484.24
92.10 2024.47 1471.86
81.20 2013.21 2086.44
1.76 2003.68 2297.47
8.65 2004.90 2297.97
2.02 2016.64 2162.30
1.75 2013.74 2183.41
1.77 2007.09 2247.60
4.20 2011.93 2198.29
1.79 2000.37 2352.42
4.49 2005.33 2276.07
6.09 2005.41 2277.39
0.89 2005.36 2270.49
6.29 2008.62 2233.73
7.10 2002.59 2338.28
8.50 2006.57 2266.68
4.98 1996.62 2422.83
5.82 2001.73 2337.32
7.46 1997.65 2418.64
11.43 2005.05 2314.31
21.31 2000.74 2437.89
19.98 2003.20 2394.25
8.63 2001.62 2345.10
8.59 2000.06 2386.88
4.30 2002.13 2334.87
9.29 1997.39 2419.75
7.16 1999.23 2382.62
14.75 2001.88 2363.42
5.92 1999.93 2374.95
4.47 1995.14 2451.96
6.55 1996.60 2423.68
6.99 1994.91 2455.00
15.35 2000.60 2410.77
17.09 2003.73 2363.87
18.25 2000.72 2421.27
25.29 1989.11 2522.03
3.99 1997.78 2406.28
2.86 1993.33 2473.06
32.33 2000.11 2528.24
16.03 1990.76 2505.19
13.04 2002.35 2359.54
13.32 1998.26 2417.86
2.06 1997.24 2405.31
4.32 1989.88 2500.86
0.67 1994.62 2458.89
1.81 1995.68 2451.90
3.79 1992.31 2479.31
9.90 1995.82 2456.29
8.52 1994.39 2457.28
28.41 1996.08 2522.04
14.87 1998.98 2422.79
16.46 1998.41 2427.61
0.85 2012.29 2190.57
1.74 2010.50 2209.30
5.96 2033.48 1609.53
8.39 2032.14 1730.99
102.50 2012.41 1915.16
102.78 2010.81 1921.19
100.08 2007.19 2093.90
118.89 2006.84 2005.15
106.40 2008.64 1988.02
107.38 2011.76 1896.33
102.09 2009.32 1998.76
104.91 2009.21 1988.01
83.00 2003.84 2358.42
111.45 2000.73 2176.53
109.77 2006.93 2059.25
114.97 2010.36 1959.80
106.50 2006.99 2070.72
109.83 2009.03 1974.94
102.48 2005.37 2123.56
115.60 1998.64 2172.27
111.64 2010.22 1965.85
112.22 2014.97 1866.18
113.95 2007.62 2005.50
115.33 2011.76 1914.15
110.15 2013.08 1886.80
111.52 2012.16 1895.72
111.26 2005.69 2058.03
116.30 2004.68 2057.61
113.41 2009.41 1965.69
115.82 2007.69 2003.55
116.97 2006.34 2008.89
119.17 2008.67 1954.27
113.72 2002.82 2113.27
122.14 2006.23 2002.31
120.59 2009.48 1947.02
120.44 2010.98 1914.49
111.96 2002.46 2117.93
118.89 2001.27 2108.99
116.39 2001.78 2110.71
118.78 2002.95 2068.17
121.51 2011.89 1909.13
119.59 2013.05 1902.02
118.60 2014.10 1899.72
115.80 2014.47 1897.46
114.50 2013.20 1896.10
116.92 2012.14 1913.81
114.36 2004.48 2060.41
113.45 1996.84 2223.54
113.16 2006.07 2053.52
110.70 2003.74 2119.23
117.47 2000.67 2113.15
126.80 2003.13 2040.02
108.94 2003.24 2124.63
109.72 2000.29 2181.76
107.67 2004.37 2126.86
71.66 1994.45 2523.14
109.23 1998.51 2237.75
126.25 2001.49 2086.23
116.19 2025.36 2314.87
113.91 2027.42 1946.75
68.59 2006.56 2278.33
71.18 2004.46 2490.22
80.43 2003.95 2377.58
76.93 2008.40 2117.89
74.74 2006.47 2320.40
77.58 2005.26 2380.47
71.97 2005.60 2391.09
77.02 2003.52 2449.90
72.90 2002.83 2493.01
74.10 2003.71 2478.68
67.88 1999.38 2553.11
71.62 1987.72 2485.58
78.18 1986.90 2444.73
79.59 2008.31 2139.14
76.51 2006.57 2318.17
81.97 2007.22 2238.87
78.22 2002.32 2431.46
79.64 2005.43 2373.83
74.43 1994.57 2508.68
85.72 2003.71 2310.47
73.38 1991.80 2493.09
68.95 1995.10 2537.77
70.57 1991.06 2503.99
77.82 2000.95 2470.08
72.82 1998.23 2517.95
87.49 2004.82 2271.17
69.42 1989.85 2509.13
81.66 2001.96 2407.73
84.83 1998.31 2419.46
84.60 1999.82 2401.54
106.51 1994.07 2303.99
75.35 1988.79 2468.46
75.15 1991.12 2487.87
76.22 1994.26 2505.27
82.42 2001.35 2399.96
95.34 2012.88 2060.46
83.51 1992.24 2436.68
100.83 2005.51 2128.40
72.12 1990.60 2500.47
83.68 2000.37 2412.00
38.95 2013.52 2233.86
39.52 2010.75 2339.90
135.16 2009.38 1922.14
138.30 2010.81 1898.24
136.01 2003.57 2022.60
138.99 2000.94 2078.17
137.03 2010.53 1899.56
138.75 2012.43 1870.05
134.59 2006.73 1966.37
136.77 2002.22 2050.18
137.31 2008.02 1934.78
136.49 2006.61 1966.33
133.68 2005.41 1988.06
134.44 2003.73 2021.88
130.75 2006.32 1979.91
133.17 2002.60 2031.91
128.40 2003.76 2035.25
134.31 1998.00 2141.27
120.11 2003.80 2057.60
130.00 2001.02 2099.25
131.59 2000.19 2097.83
138.68 2004.91 2006.74
140.44 2000.82 2078.38
137.16 2005.12 2005.23
138.39 2002.31 2050.86
140.59 2003.50 2037.51
141.33 2004.99 2011.54
114.40 1990.43 2290.16
131.60 2003.47 2031.55
131.34 1998.62 2135.14
133.06 1994.80 2179.51
124.94 2005.25 2005.90
112.68 1999.51 2175.11
121.69 2002.92 2055.27
133.15 2000.98 2092.63
32.50 2003.06 2516.94
34.72 2000.12 2540.03
29.78 2003.59 2486.22
30.96 2002.32 2508.24
25.13 2000.47 2455.66
30.93 2000.90 2520.88
28.22 2000.00 2504.00
36.50 1996.10 2556.87
20.11 1998.22 2472.25
42.23 1986.68 2535.90
30.64 1998.12 2532.46
36.49 1992.40 2551.71
30.15 1996.69 2526.01
33.56 1996.28 2549.23
24.51 1997.97 2485.84
28.90 1990.03 2531.65
34.96 1995.40 2553.56
36.50 1997.94 2556.86
32.65 1992.81 2543.60
39.43 1992.71 2557.20
33.78 1991.94 2546.84
37.51 1986.94 2535.00
34.58 1994.11 2548.43
24.71 1994.92 2506.64
39.07 1988.11 2536.91
35.28 1989.63 2540.53
39.83 1991.17 2547.06
35.39 1987.85 2534.26
31.10 1992.49 2541.90
33.70 1990.46 2538.97
33.38 1986.89 2532.68
43.86 1987.64 2535.70
43.74 1990.19 2547.83
41.28 1990.63 2547.32
43.23 1989.01 2541.04
42.27 2007.45 2538.79
45.89 2009.73 2402.06
34.88 1998.67 2551.42
37.89 1999.27 2566.55
40.54 2005.02 2580.73
39.28 2002.74 2575.17
59.30 2000.78 2599.92
59.44 1995.46 2572.36
50.86 1997.85 2597.32
50.98 1995.02 2581.73
49.99 2008.86 2407.59
48.00 2007.33 2506.21
47.27 2011.55 2299.93
45.68 2011.42 2306.64
48.63 1996.39 2590.28
45.90 1996.72 2589.73
57.21 1996.29 2583.65
56.53 1992.27 2552.14
54.87 1994.35 2574.37
55.76 1990.97 2545.19
61.28 2002.74 2605.76
57.05 1986.76 2521.02
58.17 1990.18 2535.29
59.51 1989.44 2531.91
61.80 1993.93 2554.55
54.35 1990.79 2545.87
54.80 1987.79 2529.62
53.93 1989.28 2536.60
56.26 1987.89 2528.61
52.54 1988.95 2537.40
61.05 1986.90 2513.23
62.57 1987.88 2511.08
59.67 1987.68 2516.11
54.11 1986.66 2530.35
58.53 1986.76 2519.66
58.04 1991.83 2551.76
61.08 1990.69 2529.77
60.74 1992.47 2552.39
64.39 1986.96 2505.02
64.50 1990.95 2522.69
60.91 1995.50 2570.98
59.06 1992.88 2553.50
62.71 1997.31 2570.50
59.08 1998.03 2585.48
63.34 1993.90 2552.96
66.23 2001.79 2567.26
66.30 1989.89 2516.82
62.76 1989.91 2525.72
67.85 1990.67 2513.19
70.05 1988.09 2487.94
67.94 1997.74 2548.79
66.38 1987.93 2500.52
68.03 1992.25 2525.86
68.55 1986.95 2496.09
72.54 1989.02 2478.55
70.19 1993.91 2527.50
64.22 1995.27 2551.57
76.70 1992.60 2479.60
73.08 1986.58 2480.55
79.87 1992.74 2466.48
73.13 1993.59 2516.21
78.34 1996.71 2479.71
80.18 1996.11 2469.77
76.53 1999.01 2491.04
73.02 1996.70 2518.44
71.29 1998.57 2521.48
80.17 2000.08 2450.87
75.39 1998.27 2500.93
74.19 1996.09 2511.75
75.44 1996.85 2502.16
71.52 2001.15 2512.78
71.78 1996.04 2524.95
66.26 2000.24 2560.18
70.61 1997.15 2534.46
76.86 1995.77 2491.20
78.05 1998.52 2485.73
78.86 1999.74 2458.28
76.52 2000.47 2477.51
81.52 1999.34 2439.20
79.57 2002.58 2423.99
75.37 2001.26 2487.53
73.94 1999.04 2507.67
82.59 2000.19 2416.57
80.48 2001.55 2414.39
75.47 2002.95 2463.65
71.77 2003.26 2498.66
84.28 1995.30 2430.26
83.99 2002.50 2352.93
70.95 2002.34 2520.00
72.84 2001.38 2508.03
88.51 1999.55 2370.92
91.64 2011.27 2097.09
86.22 2001.69 2336.52
88.88 2004.90 2265.63
69.84 2002.76 2526.59
69.11 2000.34 2541.22
69.86 2004.22 2495.14
65.74 2004.48 2495.54
63.69 2002.62 2590.84
67.55 2002.56 2556.23
63.09 2001.20 2593.20
65.00 1999.32 2568.93
63.93 1996.69 2565.90
67.67 1994.70 2540.93
91.55 2025.93 1254.75
92.06 2020.76 1799.26
23.91 2005.09 2418.01
25.89 2001.68 2460.37
3.60 2003.67 2297.95
0.87 2001.91 2328.07
24.98 2002.79 2437.95
21.27 2002.30 2409.40
4.44 1999.29 2372.18
117.19 2003.29 2070.65
13.16 1996.32 2462.61
118.54 1996.83 2199.86
104.69 1998.54 2259.53
137.32 1996.66 2151.28
120.26 2000.37 2108.51
114.87 2001.51 2114.56
90.28 2012.53 2109.63
78.64 2010.78 2098.27
140.12 2007.32 1936.00
140.12 2005.94 2002.88
141.33 2008.34 1926.28
141.27 2002.23 2057.34
139.16 2003.45 2036.88
123.26 2005.07 2006.90
128.72 1999.76 2115.04
130.00 2002.67 2036.37
125.47 2003.97 2039.41
118.42 1998.22 2167.72
114.35 1999.92 2170.64
132.48 1997.54 2142.15
123.44 1995.71 2197.24
134.74 1999.87 2093.92
110.55 1997.34 2231.79
112.27 1997.89 2226.33
122.13 1994.31 2215.66
117.20 1999.12 2167.83
115.11 1997.18 2220.35
120.05 1998.87 2164.80
132.01 1995.93 2176.09
140.13 1994.90 2171.66
129.14 1987.66 2255.25
106.89 1992.50 2314.03
118.97 1989.39 2282.64
114.77 1994.44 2249.27
120.42 1994.86 2218.09
125.76 1992.80 2232.85
120.11 1996.41 2196.58
123.82 1998.86 2143.52
130.42 1995.55 2177.81
135.47 1996.59 2151.95
127.71 1996.24 2178.81
135.47 1993.40 2192.73
141.05 1993.36 2188.21
136.31 2000.52 2090.03
131.13 1992.80 2205.42
140.25 1997.93 2129.05
116.05 1995.72 2226.45
121.02 1997.65 2173.01
117.58 1995.62 2223.03
118.36 1992.58 2266.13
122.65 1997.50 2170.68
121.72 2001.16 2101.74
113.17 1995.23 2256.06
125.79 1998.45 2141.28
119.86 1990.97 2261.74
110.35 1995.80 2270.89
116.55 1992.12 2270.80
114.98 1993.02 2275.43
123.42 1987.94 2268.26
124.47 1992.10 2237.80
125.96 1994.24 2204.20
127.01 1999.96 2116.32
124.56 2001.64 2086.85
110.98 1990.38 2310.26
117.70 1986.72 2289.21
112.02 1991.98 2291.45
113.64 1989.26 2304.35
116.08 1990.54 2288.73
113.66 1991.87 2288.98
130.01 1994.07 2203.64
138.04 1987.43 2236.68
124.67 1990.37 2251.29
117.00 1989.42 2284.28
125.18 1986.89 2266.02
121.70 1991.08 2258.48
131.66 1986.71 2249.28
126.16 1989.58 2249.30
126.24 1996.91 2179.87
116.19 1987.80 2298.21
119.64 1987.77 2282.20
121.76 1987.02 2278.25
123.12 1989.67 2255.14
125.07 1995.53 2195.87
127.52 1994.66 2203.33
23.81 2000.89 2451.49
27.10 1998.74 2494.54
23.02 1998.38 2481.55
25.55 1999.22 2490.43
19.51 1993.94 2494.09
28.55 1994.12 2531.23
29.76 1999.72 2510.19
27.16 1996.97 2513.13
40.48 1993.94 2563.85
37.84 1995.14 2561.93
35.06 1992.88 2550.11
33.12 1994.03 2547.77
32.50 1995.26 2541.90
25.66 1993.39 2522.29
23.30 1991.62 2517.33
28.78 1987.96 2528.40
30.23 1993.77 2533.50
27.54 1991.06 2527.89
21.11 1989.72 2516.31
30.09 1986.94 2529.85
27.41 1993.04 2524.62
22.89 1987.47 2520.68
31.67 1987.86 2530.77
27.54 1987.00 2526.59
30.63 1990.80 2533.94
25.89 1990.44 2525.93
20.02 1995.45 2489.30
24.83 1991.83 2519.01
22.26 1992.93 2507.30
25.38 1996.47 2509.63
17.72 1993.49 2491.57
22.66 1990.04 2517.18
22.85 1994.67 2504.08
20.10 1990.97 2511.23
14.67 1994.83 2474.92
21.40 1986.81 2520.14
20.54 1987.94 2517.94
24.42 1986.64 2523.28
26.07 1987.66 2525.71
23.58 1988.92 2521.36
43.84 2006.04 2544.83
45.00 2008.73 2441.14
57.62 2002.97 2618.43
56.89 1999.70 2603.80
55.74 1998.55 2604.34
58.53 1996.75 2582.23
60.52 1998.04 2583.96
63.55 1999.85 2573.63
58.96 2002.15 2616.27
60.79 2000.42 2598.10
61.44 1996.81 2573.32
62.56 1998.82 2579.64
64.57 1992.65 2544.30
65.53 1994.84 2549.73
67.17 1993.28 2539.37
69.77 1992.47 2523.94
83.04 1993.92 2446.95
89.07 1996.72 2400.20
83.74 2005.07 2298.26
83.51 2001.53 2395.72
86.06 2000.48 2390.80
85.18 2002.63 2347.11
87.19 1996.67 2403.89
100.64 2001.34 2236.76
102.02 1993.92 2334.20
107.53 1995.27 2286.12
91.18 1998.85 2347.64
93.11 2011.64 2085.59
66.57 1995.54 2546.49
65.21 1997.66 2560.15
69.25 1996.75 2539.38
66.54 1996.94 2554.82
86.95 2026.92 1219.56
84.62 2020.97 1515.88
91.75 2019.23 1957.37
95.76 2017.21 1981.98
96.44 2020.25 1828.63
94.54 2022.31 1848.69
90.88 2016.90 2010.65
89.91 2015.59 2031.32
93.02 2018.15 1956.60
92.72 2014.19 2086.46
90.40 2018.47 1968.29
92.49 2016.80 2011.61
88.66 2019.01 1972.55
86.90 2013.01 2096.48
95.22 2015.71 2050.46
93.39 2015.59 2052.35
89.59 2021.71 1629.89
88.31 2020.74 1585.31
84.45 2009.21 2153.40
86.27 2007.05 2206.97
88.22 2015.87 2028.79
88.60 2012.00 2106.92
82.08 2016.49 2080.55
83.81 2012.35 2095.06
87.41 2007.98 2176.65
89.79 2009.20 2120.26
22.64 2004.32 2406.00
23.71 2002.26 2430.59
1.45 1993.09 2472.81
3.22 1994.75 2453.19
2.32 1986.64 2514.53
6.60 1987.59 2514.61
3.38 2000.59 2353.44
0.78 1991.49 2488.62
0.92 1998.53 2389.35
10.88 1992.10 2485.79
18.42 1986.58 2516.69
106.91 1996.68 2278.87
109.03 1994.93 2282.48
105.11 1996.83 2281.20
102.28 1991.24 2350.64
107.61 1998.14 2243.72
105.03 1994.21 2306.21
106.60 2001.04 2189.23
103.07 1999.09 2264.22
105.53 2002.26 2191.74
103.43 2004.09 2132.41
102.49 2001.16 2231.87
101.83 1996.45 2314.69
99.43 1993.33 2348.56
89.08 1993.62 2409.24
104.26 1995.56 2307.86
104.37 1992.87 2325.49
101.75 1997.91 2281.86
103.38 1989.82 2343.45
111.80 1994.74 2263.66
109.88 1986.89 2323.24
99.52 1999.64 2277.61
96.16 1986.80 2378.75
97.79 1993.87 2351.88
102.82 1992.67 2328.32
80.36 2006.86 2243.07
80.22 2010.77 2099.40
83.32 2006.56 2237.74
80.66 2009.36 2139.93
81.19 2011.70 2098.50
76.85 2014.64 2104.14
84.71 2007.67 2216.10
81.91 2008.89 2144.69
86.42 2005.68 2276.72
85.71 2010.20 2157.93
91.48 2006.08 2198.44
88.47 2010.33 2155.62
141.17 1999.35 2107.76
137.83 1999.70 2090.54
127.03 1991.93 2231.42
127.65 1986.93 2257.89
138.26 1994.94 2171.92
138.61 1988.88 2226.62
113.06 1986.68 2311.94
108.41 1992.11 2310.83
109.07 1990.45 2312.51
19.07 1996.96 2469.65
21.83 1997.48 2476.45
17.27 1997.02 2466.93
16.44 1995.07 2477.20
20.62 1992.60 2505.35
21.72 1995.86 2491.98
13.84 1993.07 2483.46
14.46 1991.24 2503.54
83.66 1997.15 2440.61
19.04 1987.70 2517.34
86.22 1995.11 2426.39
81.79 1997.67 2447.83
80.80 1994.22 2450.65
85.01 1991.64 2430.98
83.89 1989.20 2432.00
78.25 1992.04 2471.96
82.24 1991.22 2446.23
78.52 1990.19 2454.84
82.18 1986.78 2431.49
77.17 1988.41 2462.62
82.45 1989.80 2437.23
85.19 1990.02 2425.33
80.00 1990.13 2452.58
80.84 1991.42 2449.05
80.48 1987.70 2441.63
105.03 1986.72 2345.47
84.09 1987.63 2424.70
87.59 1987.97 2409.50
86.52 1992.14 2426.36
97.36 1987.89 2370.89
98.09 1996.50 2327.48
91.03 2023.25 1417.33
89.56 2023.23 1399.37
88.39 2024.10 1305.06
86.79 2023.36 1294.89
88.56 2025.96 1227.79
85.11 2025.91 1199.59
83.53 2022.78 1231.60
86.68 2021.52 1528.91
92.03 2027.22 1275.59
89.95 2026.56 1232.47
93.63 2013.00 2066.64
90.84 2014.10 2085.12
99.65 2002.58 2231.01
94.30 2010.71 2063.93
11.54 1995.30 2459.71
0.84 1987.82 2512.67
12.01 1993.42 2482.81
9.03 1992.56 2484.87
15.99 1987.62 2514.71
106.23 1999.44 2249.20
103.66 2002.47 2195.71
100.68 2008.90 2008.31
89.68 2003.45 2279.83
97.25 2006.20 2130.86
97.68 2004.69 2173.73
96.67 2003.13 2229.60
96.73 1997.25 2330.59
99.62 2004.16 2167.06
97.76 2000.16 2284.22
96.87 2009.25 2026.20
97.77 2001.85 2233.82
96.37 1998.90 2306.68
99.29 1996.78 2322.35
94.29 2006.12 2158.01
91.29 2003.29 2275.63
93.89 2004.57 2229.95
87.62 1990.80 2414.57
100.05 1998.28 2285.65
100.37 1995.77 2318.71
102.80 1995.47 2311.08
100.65 1990.53 2354.63
100.09 1987.70 2363.26
91.78 1991.95 2397.60
105.54 1991.73 2320.10
102.55 1988.64 2353.27
105.08 1990.11 2340.62
82.72 2011.17 2099.48
106.04 1987.37 2336.88
82.97 2013.70 2085.35
83.00 2009.77 2144.81
85.36 2011.94 2095.27
83.42 2015.27 2054.61
79.87 2014.28 2091.47
85.09 2015.78 2045.14
84.09 2019.17 1871.85
86.77 2014.73 2039.30
87.45 2017.72 2013.85
80.50 2019.07 1880.05
80.30 2015.99 2081.77
77.78 2011.95 2093.16
78.29 2013.73 2096.38
85.27 2004.82 2294.46
86.95 2003.65 2308.15
87.36 2002.45 2321.41
88.70 2002.18 2316.07
89.28 2000.85 2327.74
93.83 2001.42 2287.27
87.14 1999.42 2377.97
92.84 1998.09 2338.55
90.91 2000.54 2322.95
94.91 2003.07 2235.36
94.46 1999.50 2313.67
91.95 2001.71 2292.46
87.11 2009.60 2165.41
89.09 2007.71 2172.39
89.82 2006.30 2203.57
92.68 2008.57 2078.92
129.15 1996.77 2175.50
128.56 1993.71 2205.22
132.44 1989.36 2233.68
126.36 1987.84 2261.04
128.27 1992.41 2229.11
127.23 1990.44 2243.02
129.49 1989.15 2238.96
128.51 1990.19 2241.56
130.53 1991.49 2227.72
132.73 1987.57 2243.28
134.09 1992.19 2201.20
141.19 1987.61 2232.58
137.19 1993.28 2191.96
134.14 1990.48 2228.96
136.63 1986.78 2237.65
135.48 1987.64 2239.47
139.71 1986.62 2235.15
134.19 1986.84 2241.64
135.71 1989.49 2227.49
140.15 1991.86 2204.23
137.43 1990.08 2225.68
141.10 1990.39 2215.00
141.08 1996.38 2153.37
138.36 1998.16 2129.57
109.52 1993.35 2295.25
111.22 1993.29 2293.33
106.22 1988.95 2331.70
111.26 1987.59 2319.40
107.51 1986.62 2333.62
108.11 1989.12 2329.51
108.67 1987.54 2327.59
13.26 1989.97 2503.77
9.34 1988.96 2507.46
89.67 1998.21 2358.05
86.42 1998.02 2414.73
80.95 1989.16 2441.04
86.23 1986.83 2420.36
89.31 1987.86 2406.88
91.29 2009.60 2103.87
94.23 2009.31 2059.76
95.65 2006.83 2138.76
96.92 2010.79 2034.42
4.05 1987.49 2514.66
1.83 1989.11 2507.76
7.83 1986.73 2514.89
6.70 1989.05 2504.71
5.65 1990.05 2500.93
10.75 1989.24 2507.80
92.69 2007.07 2167.82
92.15 2004.51 2232.98
100.49 1994.25 2337.37
99.44 1991.39 2360.64
92.25 1987.72 2391.10
101.11 1986.60 2357.44
97.94 1990.96 2363.99
93.10 1996.32 2367.74
102.60 1987.35 2354.83
98.82 1987.08 2366.56
100.78 1988.99 2354.71
93.97 1989.69 2385.88
95.43 1992.31 2370.44
92.41 1990.43 2389.29
90.03 1995.21 2389.08
92.63 1993.30 2381.74
95.21 1990.42 2380.28
94.37 1993.48 2378.97
94.77 1995.38 2360.93
91.76 1995.06 2385.41
91.45 1989.28 2397.86
93.80 1987.80 2388.74
96.99 1989.63 2376.70
96.97 1992.56 2367.58
89.99 1989.42 2399.57
90.91 1986.72 2399.69
89.14 1990.74 2412.14
86.75 1989.59 2422.73
89.97 1992.12 2399.84
87.16 1993.58 2411.94
130.98 1989.99 2235.65
103.55 1986.72 2347.05
130.18 1986.71 2250.32
129.12 1991.47 2228.99
134.68 1995.00 2178.56
132.59 1993.15 2202.98
138.16 1991.73 2204.46
140.29 1989.06 2226.13
18.17 1989.14 2513.51
16.61 1989.06 2513.10
18.67 1990.63 2510.33
17.40 1991.81 2506.29
98.44 2007.35 2097.42
16.94 1986.58 2516.46
14.59 1987.02 2514.32
95.60 2008.52 2045.91
1.77 1990.43 2493.75
3.56 1988.78 2507.59
9.08 1987.41 2514.66
5.43 1986.83 2514.88
6.29 1991.57 2488.22
10.86 1986.65 2514.64
13.47 1988.06 2513.30
11.51 1990.48 2503.15
11.97 1987.69 2512.97
5.39 1992.70 2479.57
3.37 1991.02 2494.21
8.19 1989.75 2505.08
7.91 1991.36 2488.43
96.01 1995.87 2354.21
94.68 1986.80 2380.53
97.37 1995.12 2350.30
126.11 2029.68 912.52
127.04 2027.02 1648.12
11.53 2030.89 1913.26
10.69 2028.13 2007.99
9.33 2027.06 2000.46
10.93 2024.13 2091.38
122.70 1992.68 2239.51
118.79 1994.16 2224.02
108.47 2001.51 2184.07
107.95 2006.11 2067.36
103.62 2006.82 2088.96
106.13 2003.86 2131.89
105.04 2004.77 2129.78
105.12 2006.17 2083.39
114.52 1987.75 2300.46
111.87 1989.10 2305.75
99.38 2009.77 2007.64
98.11 2008.71 2025.84
