x z velocity
10.81 1995.46 2310.05
10.31 2001.17 2267.20
9.53 2002.98 2248.74
11.15 2000.37 2276.25
12.78 2002.24 2258.74
9.39 2004.16 2221.90
7.07 2003.51 2221.35
10.61 2005.17 2221.75
9.84 2008.76 2157.11
13.99 2002.99 2260.70
13.89 2004.22 2232.20
18.39 1997.60 2331.25
13.95 1996.68 2314.34
10.33 2006.44 2184.78
10.99 2007.74 2167.70
133.13 2032.22 706.34
133.73 2029.81 1058.40
132.33 2024.41 2256.00
134.27 2023.10 2204.24
132.06 2021.05 2158.87
131.11 2018.53 2130.19
138.47 2018.18 2158.89
135.67 2024.81 2190.49
131.01 2021.89 2156.26
133.46 2021.09 2160.07
129.55 2021.36 2146.08
128.42 2018.01 2113.45
131.09 2023.66 2235.13
129.15 2020.16 2124.60
129.13 2026.11 1638.61
126.99 2027.82 1329.54
127.20 2021.31 2100.45
134.41 2018.68 2152.03
126.49 2025.47 1627.46
128.19 2023.52 2088.07
127.53 2026.55 1609.70
112.47 2019.96 2428.27
133.62 2023.95 2241.73
131.52 2017.10 2145.18
136.48 2022.78 2179.13
136.71 2025.57 2160.58
123.51 2027.17 1254.56
123.37 2022.97 1906.94
124.71 2019.57 2057.48
119.11 2013.73 2177.23
124.78 2020.99 2043.78
137.81 2025.09 2152.86
125.85 2018.63 2087.21
134.30 2021.83 2168.31
137.87 2022.95 2176.19
123.59 2021.64 2044.25
120.46 2021.78 1994.08
122.97 2017.76 2077.02
126.36 2014.40 2148.73
135.78 2021.52 2168.79
138.83 2019.56 2163.44
129.38 2015.58 2138.23
141.42 2024.68 2137.98
125.95 2021.76 2084.03
139.45 2024.41 2148.77
122.33 2019.92 1977.13
125.70 2023.22 1954.48
124.17 2025.05 1579.90
121.27 2019.22 1969.84
107.87 2012.11 2319.94
126.81 2024.10 2021.48
124.80 2027.13 1275.09
122.43 2021.04 2032.63
121.63 2017.82 2075.14
121.03 2029.31 775.10
120.75 2026.89 1216.50
121.36 2024.23 1850.48
119.79 2020.77 2020.60
118.94 2024.96 1805.05
113.76 2025.03 1744.73
117.59 2024.43 1853.11
112.56 2013.80 2210.50
120.27 2009.35 2212.85
123.90 2016.69 2105.20
124.32 2023.78 1920.29
121.82 2025.55 1432.50
125.51 2028.01 1307.90
123.09 2025.83 1470.16
125.17 2029.37 1117.17
123.11 2029.14 941.55
122.17 2029.89 838.78
119.28 2026.57 1208.93
118.87 2029.83 625.18
141.15 2022.56 2161.99
118.17 2028.85 643.71
118.11 2027.58 1057.82
115.23 2020.10 2133.14
73.07 2023.81 1286.25
74.45 2022.37 1429.66
71.92 2024.46 1173.36
70.95 2021.99 1256.11
82.75 2021.61 1592.05
81.79 2024.78 1024.55
70.88 2011.99 2207.89
89.72 2014.83 2299.68
41.38 2027.73 860.39
43.18 2029.20 684.96
31.50 2026.55 825.23
33.13 2027.48 594.27
31.02 2025.57 1189.03
32.94 2025.14 1238.34
29.96 2025.48 1209.12
31.42 2023.45 1615.27
28.44 2024.29 1485.93
28.24 2023.07 1918.88
26.18 2023.75 1992.81
29.70 2019.55 2025.17
28.15 2017.96 2261.13
29.80 2016.44 2250.31
28.88 2020.52 2027.64
30.84 2020.05 1986.48
27.65 2020.34 2049.58
28.32 2016.64 2243.61
31.94 2019.34 1949.37
33.03 2021.70 1966.97
26.77 2021.40 2117.92
23.34 2019.94 2124.26
30.54 2015.27 2341.65
29.45 2018.50 2249.71
30.35 2017.61 2239.78
34.95 2018.32 2021.06
27.16 2022.70 1973.64
24.02 2024.30 2120.85
24.65 2022.24 2176.38
23.15 2017.23 2129.61
32.04 2015.39 2351.90
31.70 2017.95 2218.38
34.38 2014.60 2429.83
34.13 2017.04 2186.58
32.18 2011.35 2307.26
43.51 2012.74 2902.06
36.55 2013.64 2524.95
36.24 2015.86 2309.02
20.99 2022.74 1882.31
21.05 2018.92 2053.18
33.26 2011.39 2318.86
35.15 2013.53 2517.34
32.30 2009.15 2359.93
42.18 2005.72 2593.71
37.17 2012.58 2586.00
38.45 2012.33 2611.80
36.37 2011.28 2502.73
37.25 2010.37 2542.94
44.42 2013.87 2999.10
39.49 2014.58 2503.57
35.25 2011.32 2475.47
38.58 2011.00 2607.62
34.24 2006.73 2416.75
36.33 2008.30 2450.49
39.72 2010.36 2644.67
39.55 2013.14 2706.62
39.65 2009.05 2530.65
43.78 2011.19 2819.61
40.99 2011.05 2703.92
42.40 2010.24 2742.38
24.02 2025.47 1432.19
23.44 2022.25 2166.50
21.81 2026.12 1423.61
23.00 2023.51 2121.65
22.73 2021.24 2005.51
24.78 2019.91 2147.88
21.06 2027.42 1053.85
19.25 2028.68 839.27
21.33 2021.49 1981.78
22.52 2018.74 2069.75
19.88 2027.48 1011.34
16.84 2026.23 1216.23
38.36 2007.38 2499.51
37.14 2002.72 2421.49
20.02 2023.28 1816.57
21.96 2023.75 2065.86
18.25 2024.28 1577.90
20.46 2020.37 1918.41
16.13 2022.57 1662.46
18.27 2019.29 1871.35
17.81 2027.05 1043.56
19.07 2026.42 1055.33
40.21 2005.02 2542.64
43.08 2006.42 2639.28
37.23 2009.24 2495.69
40.46 2006.97 2536.25
34.93 2008.26 2437.45
30.35 2005.16 2370.54
30.86 2001.71 2376.02
36.80 2005.78 2479.38
33.97 2009.40 2371.93
35.31 2005.46 2466.44
31.52 2010.32 2294.12
31.71 2007.85 2362.12
31.93 2005.08 2377.69
35.70 2002.70 2419.36
29.32 2009.62 2276.89
30.35 2007.67 2357.80
29.31 2004.06 2349.71
32.69 2006.58 2409.16
29.51 2002.55 2365.13
32.39 2002.22 2382.92
27.99 2010.32 2272.97
28.26 2007.88 2319.95
25.45 2001.50 2338.34
31.58 1998.02 2384.29
29.48 1998.10 2378.22
28.21 2000.16 2365.46
33.57 2001.00 2396.21
30.71 1996.16 2386.72
33.13 1999.60 2388.21
34.14 1998.42 2398.34
30.71 2000.12 2376.75
34.74 2003.98 2412.89
32.35 1997.22 2390.28
28.11 2001.64 2355.47
29.45 1999.48 2371.60
21.17 1996.96 2342.69
30.51 1997.52 2381.76
28.50 1997.46 2374.50
19.35 1997.24 2333.91
41.57 2000.86 2433.00
37.89 2001.50 2424.71
20.23 1998.84 2326.81
24.46 1997.60 2355.62
35.54 1998.67 2401.22
36.02 2000.12 2409.37
35.23 1995.50 2403.91
38.02 2003.68 2432.45
39.29 2001.77 2426.44
41.11 2005.94 2579.24
37.43 2000.34 2411.77
39.43 2003.03 2438.35
37.76 1993.98 2413.04
36.61 1997.66 2409.36
41.88 2003.37 2464.68
39.09 2005.52 2527.07
53.49 1995.60 2463.64
42.34 2002.14 2444.85
37.92 1998.13 2412.48
45.27 2006.38 2714.48
42.58 1999.84 2435.14
40.23 2000.70 2430.95
40.45 2003.75 2459.73
42.71 2004.41 2570.80
44.94 2003.67 2559.77
44.19 2005.74 2672.23
44.85 2007.80 2682.21
43.33 2007.74 2664.73
43.97 2004.52 2579.08
46.35 2004.19 2574.08
27.24 1997.91 2372.01
22.20 1997.43 2346.20
42.79 1993.20 2426.95
29.45 1994.01 2381.08
39.03 1996.10 2416.90
33.58 1997.26 2391.55
25.43 1996.71 2363.72
26.98 1999.24 2358.28
27.04 1994.30 2372.35
23.14 1999.55 2340.17
26.53 1996.84 2366.36
30.36 1993.26 2390.33
28.51 1996.15 2377.11
29.69 1995.43 2381.45
34.29 1993.26 2401.92
34.02 1996.04 2400.36
31.84 1993.26 2391.92
27.93 1993.31 2378.68
31.82 1996.00 2388.54
35.37 1993.98 2406.34
32.84 1993.96 2399.16
36.47 1996.22 2408.54
40.27 1993.91 2419.51
38.89 1993.26 2416.83
36.58 1993.28 2409.55
37.78 1995.41 2412.96
44.83 2002.34 2445.74
41.62 1996.14 2425.57
38.16 2028.90 450.87
36.33 2026.87 831.72
64.60 2017.67 1960.00
63.16 2018.06 2170.11
65.68 2017.40 1911.19
65.93 2019.62 1697.00
47.43 2027.13 974.22
46.96 2024.31 1440.39
24.63 2027.59 930.87
23.03 2026.33 1437.00
45.27 2021.15 1910.54
42.97 2021.16 1925.23
46.50 2022.02 1892.23
45.15 2023.48 1572.17
62.98 2011.34 2615.11
64.27 2010.69 2556.21
61.70 2010.70 2693.90
64.33 2009.39 2664.77
66.91 2008.97 2592.04
68.82 2012.99 2102.90
67.18 2006.77 2652.73
74.53 2002.52 2537.38
66.62 2011.60 2397.12
67.48 2010.31 2395.89
65.48 2008.61 2627.84
68.88 2007.73 2694.41
64.18 2006.76 2731.92
66.14 2006.50 2665.12
68.79 2004.13 2613.46
75.94 2012.00 2280.70
65.77 2005.41 2683.74
72.13 2006.22 2560.46
40.83 2016.92 2377.73
42.14 2014.75 2672.34
49.79 2015.00 3108.14
50.13 2016.92 2852.78
48.72 2019.15 2378.35
45.21 2019.70 2276.23
43.43 2017.73 2579.28
46.72 2017.74 2669.00
59.39 2013.56 2918.17
59.38 2011.21 2935.47
53.33 2007.42 2927.25
51.23 2006.17 2851.94
47.30 2001.89 2446.55
50.47 2001.31 2431.44
51.77 2000.44 2437.40
67.13 1997.23 2494.18
106.62 2009.88 2280.57
107.90 2009.97 2278.25
105.66 2008.21 2286.41
108.20 2009.04 2271.84
105.89 2007.02 2284.36
107.59 2007.48 2275.90
109.98 2008.72 2262.76
110.62 2009.87 2248.14
109.01 2008.49 2266.26
113.05 2011.62 2222.14
109.15 2001.27 2281.60
119.30 2015.01 2144.20
109.82 2013.43 2292.82
110.01 2010.98 2257.80
111.92 2009.61 2245.14
110.69 2012.27 2233.53
112.92 2006.23 2255.56
116.64 2012.46 2203.33
101.37 2004.87 2301.26
99.14 2005.23 2306.85
94.72 2004.33 2313.59
104.58 1997.31 2304.64
115.81 1995.90 2263.93
113.01 1999.01 2275.18
91.62 2023.13 1354.34
82.80 2027.02 655.24
89.71 2024.51 1250.62
83.03 2025.72 980.17
84.32 2025.00 969.24
80.51 2025.42 1070.76
85.32 2022.48 1410.12
79.28 2024.56 1100.26
80.99 2020.34 1915.07
83.00 2022.88 1293.84
85.98 2020.00 1996.04
78.21 2025.06 1136.34
78.48 2021.99 1376.64
79.54 2022.99 1257.23
80.87 2022.59 1261.80
79.80 2018.59 2189.68
81.42 2021.40 1576.76
79.82 2019.95 1956.52
81.07 2018.11 2263.87
79.96 2015.82 2282.23
85.60 2018.64 2255.09
82.73 2014.64 2345.63
83.92 2016.84 2576.84
78.73 2020.54 1942.22
83.15 2019.29 2062.23
81.86 2019.14 2054.94
86.49 2017.74 2417.18
76.61 2020.09 1808.01
77.77 2018.59 1924.51
82.63 2016.15 2489.02
84.14 2018.26 2273.12
88.39 2019.07 2098.22
87.41 2020.29 2005.19
81.83 2012.42 2322.23
94.67 2010.35 2353.23
89.80 2019.27 2117.63
89.43 2021.96 1679.71
90.71 2018.29 2262.23
92.47 2019.66 1900.13
86.27 2016.53 2632.91
92.49 2015.47 2245.42
81.30 2016.78 2403.89
86.36 2012.57 2322.05
92.72 2017.56 2328.28
91.98 2016.50 2357.82
89.63 2016.20 2501.54
87.44 2014.69 2313.49
93.21 2012.07 2307.92
94.22 2014.14 2260.45
90.18 2012.57 2269.28
95.69 2009.81 2355.38
78.70 2016.53 2172.38
80.15 2014.35 2334.47
74.98 2016.76 1848.17
81.58 2013.81 2346.80
79.14 2013.43 2312.85
79.45 2011.91 2365.03
85.16 2016.01 2611.55
87.36 2015.89 2553.70
77.77 2013.57 2302.81
78.25 2011.27 2345.74
77.36 2016.00 2099.73
73.57 2012.72 2144.80
75.55 2010.78 2334.66
90.72 2006.66 2402.52
84.00 2014.00 2311.31
84.07 2012.76 2302.04
71.80 2010.96 2268.40
74.17 2008.98 2435.55
81.13 2010.05 2392.85
88.77 2012.80 2280.23
88.38 2016.71 2576.34
87.86 2017.88 2394.66
73.13 2008.24 2481.39
80.16 2005.20 2442.01
77.87 2009.88 2329.38
81.73 2004.83 2433.46
83.46 2010.80 2374.28
85.35 2006.84 2389.80
74.20 2010.37 2333.19
75.64 2008.50 2421.29
73.19 2011.27 2271.30
71.89 2008.67 2501.03
75.14 2006.34 2514.17
79.82 2006.59 2451.51
69.75 2008.35 2624.88
72.46 2005.15 2550.58
77.34 2006.73 2465.47
73.23 2006.97 2537.04
70.93 2007.81 2591.23
74.12 2004.35 2532.31
70.04 2005.94 2599.60
66.61 2004.47 2643.69
78.62 2001.48 2459.08
83.71 1995.79 2409.12
78.80 2008.84 2358.91
84.87 2010.77 2374.99
86.33 2014.00 2303.44
87.70 2011.93 2313.62
85.13 2014.67 2295.92
83.05 2012.01 2312.09
85.62 2009.60 2378.52
90.03 2010.29 2335.85
82.66 2009.81 2399.22
85.23 2012.01 2320.90
82.27 2007.35 2430.21
84.30 2005.63 2409.48
74.09 2006.26 2520.44
77.06 2005.38 2506.50
79.13 2004.08 2472.67
80.89 2007.61 2431.58
79.09 2000.11 2439.14
87.71 2008.57 2381.59
77.70 2004.27 2482.56
79.65 2002.59 2435.19
75.61 2003.32 2522.01
76.80 2003.09 2511.42
72.12 1993.31 2462.98
80.85 1995.30 2431.46
77.20 2001.78 2466.73
81.46 2000.89 2421.71
81.17 2002.21 2427.48
86.80 2001.68 2372.31
75.20 1996.48 2459.41
82.59 2000.21 2413.54
84.21 1998.08 2408.81
80.39 1997.63 2432.53
83.63 2003.11 2392.56
82.23 2003.32 2399.99
84.67 2004.29 2363.48
85.81 2002.27 2377.60
84.75 2008.29 2421.01
86.28 1999.35 2393.48
83.94 2000.56 2408.57
82.94 1997.98 2410.85
84.86 1999.32 2396.34
81.29 1996.45 2419.98
84.78 1996.71 2400.89
86.90 1995.42 2384.57
87.05 2000.44 2378.07
82.24 1998.87 2420.46
82.57 1996.68 2416.40
80.40 1999.90 2434.52
80.96 1998.75 2422.56
76.11 2000.72 2485.24
78.79 1997.52 2435.20
79.39 1993.83 2432.51
78.05 1998.85 2455.23
76.58 1995.65 2449.96
83.29 1992.99 2409.11
87.72 1993.18 2386.40
83.66 1994.73 2412.86
86.53 1994.02 2393.55
88.76 1993.66 2381.91
90.33 2002.05 2358.18
79.37 1995.10 2434.25
76.08 1994.03 2451.07
80.79 1993.13 2429.56
78.22 1996.15 2445.48
77.74 1993.26 2440.51
82.63 1993.89 2417.57
81.61 1994.03 2420.62
84.32 1993.82 2404.53
75.20 1998.10 2472.66
85.34 1993.39 2400.03
88.40 1998.03 2381.92
86.96 1998.01 2384.17
88.47 2000.38 2376.24
86.11 1996.61 2397.45
88.39 1995.65 2382.26
88.96 2001.56 2361.63
87.31 2005.48 2390.57
89.13 1999.31 2368.99
87.99 2002.35 2366.92
90.70 1999.41 2367.03
91.40 2000.97 2351.21
90.53 1993.72 2369.57
100.85 2000.05 2315.43
93.96 1999.06 2346.08
92.92 2006.80 2404.60
89.21 2003.98 2340.21
85.91 2003.77 2354.28
89.35 2005.13 2372.98
94.02 2007.39 2401.70
73.63 1998.71 2479.76
74.52 1993.32 2453.57
93.33 1996.65 2348.62
90.48 1996.78 2369.77
70.00 2004.78 2601.46
64.14 2000.90 2565.11
73.60 1995.62 2463.80
73.42 1994.08 2459.52
66.58 2002.15 2602.91
76.48 1999.15 2460.87
72.45 1997.81 2486.25
74.63 2001.24 2494.28
91.86 1995.19 2361.10
89.06 1994.72 2374.02
92.27 1993.16 2360.62
90.09 1994.79 2372.58
90.86 1995.64 2364.72
89.79 1993.03 2377.10
89.05 1996.86 2371.84
92.82 1995.57 2357.96
91.40 1998.05 2358.09
96.65 1994.11 2337.71
98.33 1994.37 2335.24
126.34 2030.07 1251.28
124.17 2032.01 407.04
123.43 2033.03 313.26
121.75 2031.89 878.85
119.98 2030.13 677.60
122.46 2030.91 958.99
121.33 2028.07 1057.20
122.82 2028.07 1052.35
81.57 2027.37 683.45
79.62 2027.51 659.44
77.03 2024.65 1173.33
77.84 2026.29 1264.26
5.91 2022.57 1708.87
5.02 2020.30 1792.47
6.02 2019.99 1795.08
4.17 2018.41 1846.84
7.17 2021.77 1686.18
7.52 2019.60 1812.08
9.51 2021.52 1626.85
11.20 2018.33 1871.93
13.61 2018.47 1901.73
12.22 2020.64 1771.27
0.46 2012.02 2042.18
1.29 2011.06 2050.98
14.82 2020.68 1739.70
16.17 2020.28 1748.07
17.81 2017.11 1986.77
19.01 2020.49 1896.30
16.91 2021.68 1751.21
16.79 2019.22 1862.13
20.87 2007.99 2221.28
18.51 2008.51 2185.16
1.68 1997.88 2280.64
1.37 1995.48 2288.47
3.68 1994.30 2293.86
2.94 1993.14 2291.91
0.72 1994.14 2290.27
16.83 2000.50 2296.19
14.99 1998.70 2306.52
23.63 1993.12 2360.98
21.32 1994.47 2350.49
14.55 2005.09 2232.43
12.86 2005.01 2228.46
20.21 1997.75 2337.24
14.22 1993.41 2323.07
16.41 1996.86 2324.05
14.02 1998.00 2303.45
15.25 1995.95 2318.93
13.03 1998.71 2298.67
11.96 1998.28 2296.80
10.61 1996.58 2303.37
12.30 1995.23 2310.88
129.64 2018.89 2124.97
127.66 2020.16 2123.25
138.34 2023.97 2152.65
140.58 2023.93 2146.33
141.42 2026.02 2088.67
138.92 2025.53 2144.37
121.53 2021.91 1991.65
118.53 2022.34 1968.59
122.11 2023.16 1907.75
119.96 2023.97 1844.83
122.75 2011.95 2176.71
136.45 2012.54 2168.35
123.50 2015.14 2142.49
124.79 2013.90 2148.91
110.37 1998.98 2282.32
122.93 2009.24 2199.45
129.06 2014.00 2153.49
126.66 2016.03 2123.21
121.63 2013.13 2174.84
124.36 2012.26 2175.16
130.29 2013.05 2157.15
130.72 2015.88 2140.80
120.22 2012.77 2176.94
119.09 2009.10 2214.72
125.06 2010.03 2191.76
127.61 2013.39 2152.99
126.56 2011.34 2177.37
127.28 2007.82 2196.06
131.55 2014.88 2148.54
133.43 2014.24 2158.02
121.95 2014.68 2143.83
120.72 2010.45 2197.82
120.68 2016.98 2084.06
120.73 2015.60 2140.83
125.88 2005.70 2209.64
127.51 2012.02 2174.64
119.12 2018.70 2004.88
116.42 2014.89 2172.90
119.86 2011.48 2198.24
120.86 2008.43 2211.39
119.34 2017.47 2083.00
115.64 2011.84 2210.72
118.45 2011.26 2200.10
118.13 2009.98 2218.61
120.73 2006.51 2218.75
132.52 2010.98 2176.01
117.77 2012.13 2201.57
115.45 2007.43 2237.82
116.71 2008.03 2233.37
118.91 2004.86 2235.69
128.72 2011.08 2175.79
134.59 2014.09 2159.03
131.45 2013.62 2157.63
132.93 2016.51 2147.83
133.03 2012.06 2169.52
132.78 2015.20 2150.04
134.15 2017.07 2150.51
132.07 2019.56 2143.89
135.10 2012.76 2168.01
135.29 2016.22 2154.22
117.86 2019.09 2041.41
118.49 2016.81 2089.34
126.19 2008.42 2197.05
130.05 2011.49 2174.98
118.07 2013.31 2180.79
116.95 2013.64 2181.65
117.18 2015.86 2146.26
114.01 2013.74 2207.38
119.04 2007.81 2223.59
116.50 2005.25 2243.24
117.64 2020.37 2052.72
113.94 2020.76 2265.59
125.31 2011.25 2177.55
128.17 2009.95 2185.41
124.20 2009.13 2197.85
126.94 2010.15 2185.99
127.27 2006.47 2207.10
131.20 2010.58 2176.33
116.83 2017.99 2128.50
114.00 2016.28 2285.91
112.01 2012.48 2229.73
114.36 2012.42 2215.22
117.83 2005.84 2239.96
120.29 2005.24 2233.38
118.58 2021.13 2029.01
115.44 2018.47 2187.45
116.49 2026.86 1059.71
111.58 2024.68 1577.33
124.63 2006.59 2211.92
126.18 2009.52 2190.16
122.12 2006.95 2217.04
127.15 2003.77 2215.97
124.93 2007.97 2198.25
128.49 2005.71 2205.50
124.89 2003.35 2224.09
133.56 2004.58 2200.08
129.99 2006.41 2203.60
128.50 2008.71 2193.30
127.72 2000.52 2222.45
134.74 2010.40 2177.22
107.49 1993.15 2300.13
115.13 2001.95 2263.46
122.55 2002.23 2233.71
123.20 2006.07 2214.36
117.95 2007.22 2228.82
117.42 2003.31 2248.55
116.84 2009.51 2222.39
115.36 2006.03 2247.21
111.63 1999.65 2278.20
118.89 2002.79 2243.41
115.63 2010.31 2227.10
114.32 2009.60 2232.63
116.46 2003.84 2251.52
117.39 2001.24 2256.10
114.26 2008.20 2242.55
113.02 2007.59 2247.18
115.24 2003.24 2255.58
113.90 2001.33 2266.76
114.07 2005.43 2251.10
112.74 2003.40 2263.58
112.96 1994.34 2278.65
109.14 1999.90 2286.42
116.14 2000.95 2258.52
124.97 1998.13 2230.41
113.01 2010.33 2237.42
111.99 2008.27 2252.09
112.75 2001.97 2269.87
117.36 1998.06 2259.80
108.81 1995.91 2291.03
118.35 2000.34 2251.26
113.47 1997.34 2271.76
114.99 1997.12 2269.63
115.47 1999.68 2267.73
110.19 1997.65 2288.79
115.92 1998.49 2262.13
106.59 1997.97 2296.33
109.64 1993.23 2292.39
106.97 1995.44 2297.93
111.01 1996.45 2282.99
112.48 1996.12 2281.02
108.74 1997.22 2290.67
110.18 1995.35 2289.19
110.57 1994.03 2286.42
114.25 1993.54 2275.40
117.78 2030.67 572.36
111.87 1993.35 2284.03
117.08 2029.69 651.68
115.89 2029.48 696.96
115.36 2027.92 1071.65
114.91 2030.52 565.78
113.75 2027.66 1015.22
113.59 2030.24 542.11
112.65 2031.24 485.64
113.13 2026.37 1245.80
115.00 2024.54 1842.39
108.76 2022.58 1674.19
113.90 2022.21 2291.30
116.32 2022.33 2051.42
116.31 2025.32 1757.64
111.69 2026.07 1176.81
112.70 2024.10 1646.81
110.46 2026.83 993.75
109.46 2024.52 1442.06
112.74 2022.84 2199.50
115.11 2022.98 2176.89
111.69 2022.22 2036.51
110.04 2017.36 2599.19
109.71 2022.14 1785.07
107.54 2020.79 1980.32
110.67 2022.83 1897.15
110.08 2020.76 2254.25
110.60 2024.03 1531.58
108.57 2023.76 1381.80
108.99 2019.95 2128.51
112.39 2016.09 2311.68
107.42 2023.99 1339.88
106.81 2022.92 1409.67
105.42 2022.79 1382.28
106.14 2020.26 1956.71
105.83 2018.67 2724.71
107.00 2016.32 2510.94
74.16 2020.18 1473.18
77.06 2022.32 1425.54
74.77 2019.06 1659.19
76.20 2021.17 1708.63
43.52 2015.18 2740.32
42.09 2013.24 2851.04
34.65 2012.51 2417.07
34.27 2010.62 2377.81
32.67 2013.17 2367.97
31.69 2012.53 2337.35
30.45 2012.73 2322.03
30.24 2010.44 2285.16
37.13 2007.09 2488.51
37.93 2004.91 2514.49
29.75 2006.47 2335.71
29.37 2008.53 2337.47
26.77 2002.34 2347.05
25.57 1999.88 2352.61
43.87 1997.88 2431.42
43.71 2001.74 2444.81
44.09 1996.57 2433.20
46.18 1996.95 2438.83
43.80 2000.41 2436.80
47.07 1999.71 2438.73
42.56 1998.54 2428.91
44.94 1998.58 2434.88
41.39 1997.75 2424.31
43.02 1995.61 2428.25
39.65 1999.46 2419.31
40.38 1995.33 2420.83
43.56 1994.10 2435.12
51.13 1995.84 2456.51
47.09 1998.64 2439.11
50.47 2002.89 2601.45
45.89 2000.36 2438.65
45.67 1993.06 2441.49
48.05 2000.65 2438.71
44.86 1999.81 2437.59
45.99 1998.06 2436.94
49.29 2000.37 2437.71
49.03 2005.32 2797.38
45.36 1996.15 2435.04
47.78 1995.53 2447.51
46.95 1994.70 2442.74
51.17 1994.20 2457.46
47.95 1997.76 2443.19
47.33 1996.68 2439.98
47.58 2003.18 2569.62
49.06 2003.82 2593.28
47.89 1993.09 2447.10
45.68 1995.05 2441.27
49.28 1997.70 2444.41
52.18 1993.34 2460.32
49.00 1995.29 2449.11
53.38 1994.09 2462.57
49.37 1993.09 2448.40
56.47 2000.84 2493.75
44.95 1993.96 2436.61
46.96 1993.60 2442.97
24.37 1999.02 2344.96
22.18 1998.71 2335.17
21.18 1999.34 2330.18
19.47 1996.13 2337.54
17.58 1996.61 2326.62
20.64 1995.89 2339.29
18.06 1994.27 2335.08
18.35 1995.63 2334.83
19.85 1993.35 2341.42
69.54 2011.77 2210.40
71.33 2009.79 2390.39
65.24 2007.28 2722.35
64.85 2005.25 2691.90
64.19 2004.52 2709.67
65.99 2003.32 2654.63
66.61 1999.59 2545.54
71.51 2002.11 2569.50
58.50 1995.45 2476.70
53.74 1998.43 2463.09
53.19 2000.86 2443.08
52.26 1996.48 2459.86
57.34 1996.30 2472.87
56.73 1993.28 2470.14
58.07 2000.49 2501.29
66.56 1993.85 2478.60
60.75 2001.52 2614.89
58.54 1998.91 2489.59
60.19 1998.59 2492.09
57.32 1997.84 2479.06
60.83 1997.15 2490.55
65.51 1993.32 2479.12
59.03 1993.18 2474.07
60.41 1993.60 2474.81
62.48 1997.00 2491.57
63.09 1999.64 2510.92
60.98 1994.71 2479.99
68.28 1997.12 2493.54
63.58 1998.14 2499.18
65.17 1996.22 2488.63
60.02 1995.82 2478.33
64.47 1994.05 2479.72
62.99 1995.79 2486.10
69.12 2002.74 2582.44
70.02 1993.05 2468.93
62.30 1994.81 2480.55
54.73 1996.29 2466.51
58.08 1993.91 2471.43
54.44 1993.30 2465.45
55.89 1995.51 2470.09
55.71 1994.03 2467.32
61.29 1992.96 2476.89
66.25 1998.32 2502.61
62.76 1992.96 2477.20
108.62 2007.41 2274.52
110.52 2006.56 2265.75
102.52 2002.19 2306.22
102.72 1998.66 2309.44
100.33 2001.31 2316.38
102.18 1999.89 2313.88
100.62 1997.75 2317.81
102.58 1996.41 2313.77
98.37 2002.86 2317.20
96.43 1999.06 2337.59
99.99 1998.88 2324.46
105.61 1995.30 2303.78
96.79 2002.95 2318.22
95.35 1997.18 2342.47
98.19 2000.40 2327.44
98.82 1996.07 2328.77
96.11 2004.25 2312.25
92.69 2001.20 2348.23
97.61 1996.98 2335.45
95.90 1995.32 2346.30
98.72 1999.09 2326.60
95.31 1998.46 2342.18
96.78 2000.34 2328.63
97.70 1998.27 2333.20
95.94 2001.49 2333.96
93.57 2002.30 2339.35
86.84 2022.96 1443.84
94.55 1993.11 2350.56
84.99 2021.03 1847.37
97.70 2009.60 2365.83
95.67 2012.34 2311.58
92.62 2009.67 2357.59
94.33 2008.39 2377.60
90.53 2009.14 2369.02
88.78 2008.99 2378.46
94.82 2006.47 2382.60
96.31 2007.89 2389.50
94.32 2005.49 2354.86
96.82 2005.62 2315.84
95.49 2013.69 2266.11
93.08 2013.34 2257.32
78.76 2017.97 2047.85
76.33 2017.03 1888.80
75.42 2014.38 2135.80
76.96 2014.65 2160.14
69.02 2006.50 2619.05
71.08 2006.63 2575.41
68.01 2006.00 2630.24
67.82 2004.79 2633.39
68.20 2001.82 2598.72
70.83 2004.08 2581.54
69.14 1997.95 2494.77
73.43 2000.28 2509.43
90.80 2013.92 2259.36
88.55 2014.14 2310.68
91.97 2014.20 2248.37
90.67 2016.92 2419.85
80.30 2008.97 2361.51
78.47 2007.27 2453.60
75.77 2005.26 2509.46
73.61 2003.22 2546.62
83.20 2008.48 2423.40
82.76 2005.96 2415.04
86.69 2006.63 2390.22
87.62 2007.53 2411.89
87.04 2004.32 2345.95
88.69 2006.89 2409.82
88.13 2003.49 2343.85
88.54 2005.80 2387.01
90.45 2003.33 2338.67
93.56 2003.42 2321.85
90.55 2005.49 2372.42
91.34 2004.33 2330.92
89.66 2007.38 2406.82
89.66 2008.44 2379.55
93.12 2005.60 2356.03
92.50 2004.40 2327.94
91.68 2008.76 2368.16
88.94 2010.13 2336.62
92.19 2011.14 2313.03
90.74 2011.37 2311.53
87.87 2010.67 2333.16
86.94 2009.59 2371.71
72.55 2003.12 2551.04
71.77 2000.78 2518.83
71.90 2004.25 2576.21
70.40 2002.71 2579.13
91.53 1993.86 2367.77
93.63 1993.72 2358.19
132.60 2013.12 2158.77
134.36 2011.85 2169.67
133.65 2009.83 2178.19
136.93 2011.33 2174.72
129.97 2001.48 2214.31
138.41 2009.40 2180.10
140.69 2015.38 2163.63
136.55 2014.64 2161.31
138.40 2013.76 2167.43
